,creators,dir,type,divisions,publisher,documents,ispublished,uri,full_text_status,lastmod,userid,datestamp,eprintid,title,place_of_pub,metadata_visibility,rev_number,status_changed,eprint_status,abstract,subjects,official_url,event_type,event_title,pagerange,pres_type,refereed,output_media,funders,event_dates,event_location,date_type,corp_creators,contributors,publication,related_url,issn,number,volume,id_number,contact_email,succeeds,monograph_type,pages,book_title,pedagogic_type,keywords
66,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'honourific': None, 'family': 'Suhandy', 'lineage': None, 'given': 'Diding'}}]",disk0/00/04/05/46,other,['FP18'],IOP Publishing,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 40546, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161870', 'format': 'text', 'pos': 1, 'files': [{'objectid': 161870, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451764', 'datasetid': 'document', 'filesize': 1220939, 'mime_type': 'application/pdf', 'fileid': 451764, 'hash': 'd88ed3b6b60d523369bcd85f9bb803fd', 'filename': 'IOP EES Black Tea Suhandy (Gabungan).pdf', 'hash_type': 'MD5', 'mtime': '2022-03-25 14:14:50'}], 'docid': 161870, 'main': 'IOP EES Black Tea Suhandy (Gabungan).pdf'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40546,public,2022-03-28 01:29:12,337,2022-03-28 01:29:12,40546,Penilaian Sejawat: Potential application of UV-visible spectroscopy and PLS-DA method to discriminate Indonesian CTC black tea according to grade levels. IOP EES.,,show,7,2022-03-28 01:29:12,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
67,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'lineage': None, 'family': 'Suhandy', 'honourific': None}}]",disk0/00/04/04/88,other,['FP18'],Fakultas Teknologi Pertanian Universitas Brawijaya,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/161800', 'rev_number': 1, 'main': 'JTP UB Mangga (Gabungan).pdf', 'docid': 161800, 'files': [{'filesize': 1406229, 'datasetid': 'document', 'hash': '02527a888cf1819890e027a663660b88', 'filename': 'JTP UB Mangga (Gabungan).pdf', 'hash_type': 'MD5', 'mtime': '2022-03-24 00:36:14', 'mime_type': 'application/pdf', 'fileid': 451294, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451294', 'objectid': 161800}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 40488, 'placement': 1, 'security': 'public'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40488,public,2022-03-24 02:22:59,337,2022-03-24 02:22:59,40488,"Penilaian Sejawat: Prediksi Vitamin C, Total Asam Tertitrasi, Total Padatan Terlarut Pada Buah Mangga Menggunakan Near-Infrared Reflectance Spectroscopy. JTP UB.",,show,7,2022-03-24 02:22:59,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
68,"[{'name': {'family': 'Suhandy', 'honourific': None, 'lineage': None, 'given': 'Diding'}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/04/13/79,other,['FP18'],MDPI AG,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/163015', 'rev_number': 1, 'main': 'MDPI Molecules Coffee Corn (Gabungan).pdf', 'docid': 163015, 'files': [{'datasetid': 'document', 'filesize': 595575, 'mime_type': 'application/pdf', 'fileid': 458665, 'filename': 'MDPI Molecules Coffee Corn (Gabungan).pdf', 'hash': 'ba786979ccc38ae01ec0f245b98fe85e', 'hash_type': 'MD5', 'mtime': '2022-04-19 10:36:57', 'objectid': 163015, 'uri': 'http://repository.lppm.unila.ac.id/id/file/458665'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 41379, 'placement': 1, 'security': 'public'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/41379,public,2022-04-20 01:36:01,337,2022-04-20 01:36:01,41379,Penilaian Sejawat: Quantification of Corn Adulteration in Wet and Dry-Processed Peaberry Ground Roasted Coffees by UV–Vis Spectroscopy and Chemometrics. Molecules. MDPI.,,show,7,2022-04-20 01:36:01,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
69,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'honourific': None, 'family': 'Suhandy', 'lineage': None, 'given': 'Diding'}}]",disk0/00/04/05/57,other,['FP18'],IOP Publishing,"[{'eprintid': 40557, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'IOP EES GIs Yulia (Gabungan).pdf', 'docid': 161881, 'files': [{'objectid': 161881, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451845', 'fileid': 451845, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-03-26 11:11:33', 'filename': 'IOP EES GIs Yulia (Gabungan).pdf', 'hash': '6e7a5c5dff8f1c3a9dc0e0a6c1e2c6a4', 'datasetid': 'document', 'filesize': 1211200}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161881', 'rev_number': 1}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40557,public,2022-03-28 01:29:46,337,2022-03-28 01:29:46,40557,Penilaian Sejawat: Simple analytical method based on UV-visible spectroscopy coupled with SIMCA method for authentication of Lampung robusta coffee with geographic indications (GIs). IOP JP.,,show,7,2022-03-28 01:29:46,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
70,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'lineage': None, 'family': 'Suhandy', 'honourific': None}}]",disk0/00/04/01/78,other,['FP18'],Taylor's University,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161482', 'docid': 161482, 'main': 'Kalosi (Gabungan Nilai).pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/448980', 'objectid': 161482, 'filesize': 1203134, 'datasetid': 'document', 'filename': 'Kalosi (Gabungan Nilai).pdf', 'hash': '7eefac6bdbafe85f20836af2e5887777', 'mtime': '2022-03-14 11:05:23', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 448980}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 40178, 'security': 'public', 'placement': 1}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40178,public,2022-03-15 01:00:57,337,2022-03-15 01:00:57,40178,"Penilaian Sejawat: THE USE OF ULTRAVIOLET (UV) SPECTROSCOPY
AND CHEMOMETRICS TO QUANTIFY THE PERCENTAGES OF ADULTERATION IN KALOSI GROUND ROASTED SPECIALTY COFFEE. Taylor's University.",,show,7,2022-03-15 01:00:57,archive,,['S1'],,,,,,,,,,,,,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
71,"[{'name': {'given': 'Diding', 'lineage': None, 'honourific': None, 'family': 'Suhandy'}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/04/05/54,other,['FP18'],IOP Publishing,"[{'eprintid': 40554, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'docid': 161878, 'main': 'IOP EES Robusta Coffee Yulia (Gabungan).pdf', 'files': [{'datasetid': 'document', 'filesize': 1317679, 'fileid': 451824, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-03-26 10:46:45', 'hash': 'c6685f1e46efe3c16235096dc05200b2', 'filename': 'IOP EES Robusta Coffee Yulia (Gabungan).pdf', 'objectid': 161878, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451824'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161878', 'rev_number': 1}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40554,public,2022-03-28 01:29:28,337,2022-03-28 01:29:28,40554,Penilaian Sejawat: The Feasibility of Geographical Origin Discrimination of Lampung Robusta Coffee Using UV-Visible Spectroscopy and Chemometric Methods. IOP EES.,,show,7,2022-03-28 01:29:28,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
72,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'family': 'Suhandy', 'honourific': None, 'lineage': None}}]",disk0/00/04/05/62,other,['FP18'],AIP Publishing,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 40562, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161889', 'docid': 161889, 'main': 'AIP Specialty Coffee Suhandy (Gabungan).pdf', 'files': [{'datasetid': 'document', 'filesize': 1205726, 'mime_type': 'application/pdf', 'fileid': 451892, 'filename': 'AIP Specialty Coffee Suhandy (Gabungan).pdf', 'hash': '9ab708acafb6e0df4868b9e1a0e3de95', 'mtime': '2022-03-27 01:24:29', 'hash_type': 'MD5', 'objectid': 161889, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451892'}]}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40562,public,2022-03-28 01:29:59,337,2022-03-28 01:29:59,40562,Penilaian Sejawat: The Potential Application of Portable Spectrometer Equipped with Integrating Sphere and PLS-DA Method to Authenticate Indonesian Specialty Coffee. AIP.,,show,7,2022-03-28 01:29:59,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
73,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'honourific': None, 'family': 'Suhandy', 'lineage': None}}]",disk0/00/04/05/60,other,['FP18'],AIP Publishing,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 40560, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161887', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/451878', 'objectid': 161887, 'hash_type': 'MD5', 'mtime': '2022-03-26 13:43:48', 'filename': 'AIP Coffee Tanggamus Yulia (Gabungan).pdf', 'hash': 'cf747cd0d1630505dfdc2b472412a263', 'fileid': 451878, 'mime_type': 'application/pdf', 'filesize': 1215137, 'datasetid': 'document'}], 'docid': 161887, 'main': 'AIP Coffee Tanggamus Yulia (Gabungan).pdf'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40560,public,2022-03-28 01:29:57,337,2022-03-28 01:29:57,40560,Penilaian Sejawat: The Qualitative and Quantitative Analysis of Adulteration in Specialty Coffee from Tanggamus Lampung Using UV-Visible Spectroscopy and Chemometrics. AIP.,,show,7,2022-03-28 01:29:57,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
74,"[{'name': {'lineage': None, 'family': 'Suhandy', 'honourific': None, 'given': 'Diding'}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/04/05/58,other,['FP18'],IOP Publishing,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 40558, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161885', 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 1301295, 'mime_type': 'application/pdf', 'fileid': 451864, 'hash': 'ca1cdc15faf0670a70c392b81491a5c5', 'filename': 'IOP JP SIMCA Integrating Sphere Suhandy (Gabungan).pdf', 'hash_type': 'MD5', 'mtime': '2022-03-26 13:06:28', 'objectid': 161885, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451864'}], 'main': 'IOP JP SIMCA Integrating Sphere Suhandy (Gabungan).pdf', 'docid': 161885}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40558,public,2022-03-28 01:29:48,337,2022-03-28 01:29:47,40558,"Penilaian Sejawat: The Use of SIMCA Method and NIR Spectroscopy with Hand-Held Spectrometers Equipped with Integrating Sphere for Classification of
Two Different Indonesian Specialty Coffees
. IOP JP.",,show,7,2022-03-28 01:29:47,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
75,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'family': 'Suhandy', 'honourific': None, 'lineage': None}}]",disk0/00/04/13/82,other,['FP18'],MDPI AG,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 41382, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163018', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'datasetid': 'document', 'filesize': 1187251, 'fileid': 458683, 'mime_type': 'application/pdf', 'mtime': '2022-04-19 13:41:03', 'hash_type': 'MD5', 'filename': 'MDPI Molecules Honey (Gabungan Nilai).pdf', 'hash': '0fe9c94aa9b28e104abbdff07f08ca2d', 'objectid': 163018, 'uri': 'http://repository.lppm.unila.ac.id/id/file/458683'}], 'main': 'MDPI Molecules Honey (Gabungan Nilai).pdf', 'docid': 163018}]",pub,http://repository.lppm.unila.ac.id/id/eprint/41382,public,2022-04-20 01:36:09,337,2022-04-20 01:36:09,41382,"Penilaian Sejawat: The Use of UV Spectroscopy and SIMCA for the Authentication of Indonesian Honeys According to Botanical, Entomological and Geographical Origins. Molecules. MDPI.",,show,7,2022-04-20 01:36:09,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
76,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'lineage': None, 'honourific': None, 'family': 'Suhandy'}}]",disk0/00/04/05/51,other,['FP18'],IOP Publishing,"[{'docid': 161875, 'main': 'IOP EES Peaberry Civet Suhandy (Gabungan).pdf', 'files': [{'datasetid': 'document', 'filesize': 1223859, 'mime_type': 'application/pdf', 'fileid': 451803, 'hash': '178b2427be729c1c578fbc57ce54aedb', 'filename': 'IOP EES Peaberry Civet Suhandy (Gabungan).pdf', 'hash_type': 'MD5', 'mtime': '2022-03-26 02:45:51', 'objectid': 161875, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451803'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161875', 'eprintid': 40551, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40551,public,2022-03-28 01:29:22,337,2022-03-28 01:29:22,40551,Penilaian Sejawat: The authentication of peaberry and civet ground roasted robusta coffee using UV-visible spectroscopy and PLS-DA method with two different particle sizes. IOP EES.,,show,7,2022-03-28 01:29:22,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
77,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'honourific': None, 'family': 'Suhandy', 'lineage': None}}]",disk0/00/04/05/10,other,['FP18'],MATEC,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/161836', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/451517', 'objectid': 161836, 'filesize': 1221822, 'datasetid': 'document', 'hash': '98bfbc45ebe6b9d2263f8724d9b097a0', 'filename': 'MATEC Gayo Wine Suhandy (Gabungan).pdf', 'hash_type': 'MD5', 'mtime': '2022-03-24 13:54:23', 'mime_type': 'application/pdf', 'fileid': 451517}], 'docid': 161836, 'main': 'MATEC Gayo Wine Suhandy (Gabungan).pdf', 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 40510}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40510,public,2022-03-25 01:12:15,337,2022-03-25 01:12:15,40510,Penilaian Sejawat: The classification of arabica gayo wine coffee using UV-visible spectroscopy and PCA-DA method. MATEC,,show,7,2022-03-25 01:12:15,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
78,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'lineage': None, 'honourific': None, 'family': 'Suhandy'}}]",disk0/00/04/05/56,other,['FP18'],IOP Publishing,"[{'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161880', 'rev_number': 1, 'main': 'IOP EES Fermentations Yulia (Gabungan).pdf', 'docid': 161880, 'files': [{'objectid': 161880, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451838', 'fileid': 451838, 'mime_type': 'application/pdf', 'mtime': '2022-03-26 11:04:01', 'hash_type': 'MD5', 'hash': '62dc0a1b98d42596147b8aad8283c5bc', 'filename': 'IOP EES Fermentations Yulia (Gabungan).pdf', 'datasetid': 'document', 'filesize': 1226245}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 40556, 'security': 'public', 'placement': 1}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40556,public,2022-03-28 01:29:44,337,2022-03-28 01:29:44,40556,Penilaian Sejawat: The potential application of UV-visible spectroscopy and chemometrics for discrimination of Lampung robusta coffee with different fermentations. IOP EES.,,show,7,2022-03-28 01:29:44,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
79,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'lineage': None, 'family': 'Suhandy', 'honourific': None}}]",disk0/00/04/04/89,other,['FP18'],Fakultas Teknologi Pertanian UGM,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 40489, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161801', 'pos': 1, 'format': 'text', 'files': [{'fileid': 451301, 'mime_type': 'application/pdf', 'mtime': '2022-03-24 00:50:01', 'hash_type': 'MD5', 'filename': 'Agritech Kopi Gayo (Gabungan).pdf', 'hash': 'e2fc44edb1c548d69fb3c3aae9f4cb65', 'datasetid': 'document', 'filesize': 1351125, 'objectid': 161801, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451301'}], 'main': 'Agritech Kopi Gayo (Gabungan).pdf', 'docid': 161801}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40489,public,2022-03-24 02:23:01,337,2022-03-24 02:23:01,40489,Penilaian Sejawat: Uji Keaslian Kopi Bubuk Spesialti Arabika Gayo Aceh Menggunakan Spektroskopi UV dan Kemometrika. Agritech UGM,,show,7,2022-03-24 02:23:01,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
80,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'lineage': None, 'family': 'Suhandy', 'honourific': None, 'given': 'Diding'}}]",disk0/00/04/04/90,other,['FP18'],Fakultas Teknologi Pertanian Universitas Brawijaya,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 40490, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161802', 'rev_number': 1, 'main': 'JTP UB Madu (Gabungan).pdf', 'docid': 161802, 'files': [{'mime_type': 'application/pdf', 'fileid': 451308, 'filename': 'JTP UB Madu (Gabungan).pdf', 'hash': '8bda2c3dffc1e26eb8d3fcf2f799ed10', 'hash_type': 'MD5', 'mtime': '2022-03-24 01:36:17', 'datasetid': 'document', 'filesize': 1266139, 'objectid': 161802, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451308'}]}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40490,public,2022-03-24 02:23:02,337,2022-03-24 02:23:02,40490,Penilaian Sejawat: Uji Keaslian Madu Lebah Hutan Apis Dorsata Dari Nektar Uniflora Acacia Mangium Menggunakan Spektroskopi Ultraviolet Dan Kemometrika. JTP UB.,,show,7,2022-03-24 02:23:02,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
81,"[{'name': {'given': 'Diding', 'honourific': None, 'family': 'Suhandy', 'lineage': None}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/04/04/86,other,['FP18'],PERTETA,"[{'eprintid': 40486, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'JTEP IPB Kopi Luwak (Gabungan).pdf', 'docid': 161798, 'files': [{'objectid': 161798, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451280', 'mime_type': 'application/pdf', 'fileid': 451280, 'filename': 'JTEP IPB Kopi Luwak (Gabungan).pdf', 'hash': 'f79347a3fbdf855ee6eadad0c24a6005', 'mtime': '2022-03-23 22:51:56', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 1541305}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161798'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40486,public,2022-03-24 02:22:53,337,2022-03-24 02:22:53,40486,Penilaian Sejawat: Uji Penggunaan Metode Discriminant Partial Least Squares (DPLS) dan Data Spektra di Daerah Ultraviolet-Cahaya Tampak untuk Penggolongan Kopi Luwak. JTEP IPB,,show,7,2022-03-24 02:22:53,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
82,"[{'name': {'given': 'Diding', 'honourific': None, 'family': 'Suhandy', 'lineage': None}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/04/05/55,other,['FP18'],IOP Publishing,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161879', 'pos': 1, 'format': 'text', 'files': [{'objectid': 161879, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451831', 'datasetid': 'document', 'filesize': 1314558, 'fileid': 451831, 'mime_type': 'application/pdf', 'mtime': '2022-03-26 10:52:49', 'hash_type': 'MD5', 'filename': 'IOP EES Java Coffee Suhandy (Gabungan).pdf', 'hash': '360d98aa85ed37012e83e0f9e9a3a670'}], 'main': 'IOP EES Java Coffee Suhandy (Gabungan).pdf', 'docid': 161879, 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 40555}]",pub,http://repository.lppm.unila.ac.id/id/eprint/40555,public,2022-03-28 01:29:30,337,2022-03-28 01:29:30,40555,Penilaian Sejawat: Unsupervised classification of three specialty coffees from Java based on principal component analysis and UV-visible spectroscopy. IOP EES.,,show,7,2022-03-28 01:29:30,archive,,['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
