,pagerange,datestamp,userid,lastmod,uri,full_text_status,refereed,ispublished,number,documents,publisher,divisions,type,date,dir,publication,issn,creators,subjects,abstract,eprint_status,status_changed,volume,rev_number,metadata_visibility,title,date_type,eprintid,official_url,contact_email,id_number,pres_type,event_title,event_location,event_type,event_dates,corp_creators,related_url,contributors,place_of_pub,isbn,pages,funders,projects,succeeds,keywords,referencetext,output_media
54,,2021-07-01 01:03:49,832,2021-07-01 01:03:49,http://repository.lppm.unila.ac.id/id/eprint/32975,public,,pub,,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 32975, 'uri': 'http://repository.lppm.unila.ac.id/id/document/150372', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'mtime': '2021-06-30 14:31:32', 'hash_type': 'MD5', 'hash': 'c7c2843f9c05c0f916ddf6af7bde3ade', 'filename': '3 SIMILIRITY KINETICS_OF_BIODIESEL_PRODUCTION_FROM_WASTE_COOKIN.pdf', 'fileid': 390527, 'mime_type': 'application/pdf', 'filesize': 1066012, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/390527', 'objectid': 150372}], 'docid': 150372, 'main': '3 SIMILIRITY KINETICS_OF_BIODIESEL_PRODUCTION_FROM_WASTE_COOKIN.pdf'}]",TEKNIK PERTANIAN FP UNILA,['FP18'],other,1970-01-01 00:00:00.000002017,disk0/00/03/29/75,,,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Triyono', 'given': 'Sugeng'}, 'id': 'sugeng.triyono@fp.unila.ac.id'}]",['S1'],,archive,2021-07-01 01:03:49,,7,show,"SIMILIRITY: KINETICS OF BIODIESEL PRODUCTION
FROM WASTE COOKING OIL THROUGH
MICROWAVE-ASSISTED
TRANSESTRIFICATION REACTION",published,32975,,sugeng.triyono@fp.unila.ac.id,,,,,,,,,,,,,,,,,,
55,,2021-07-01 01:03:22,832,2021-07-01 01:03:22,http://repository.lppm.unila.ac.id/id/eprint/32966,public,,pub,,"[{'security': 'public', 'placement': 1, 'eprintid': 32966, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/390412', 'objectid': 150313, 'filesize': 3300243, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2021-06-30 14:06:22', 'hash': '6948e1d8d4e06d0ee8e8d8a507c2d81a', 'filename': '5 Similirity  Economic_Benefit_and_Greenhouse_Gas_Emission_Reduc.pdf', 'fileid': 390412, 'mime_type': 'application/pdf'}], 'main': '5 Similirity  Economic_Benefit_and_Greenhouse_Gas_Emission_Reduc.pdf', 'docid': 150313, 'uri': 'http://repository.lppm.unila.ac.id/id/document/150313', 'rev_number': 1, 'format': 'text', 'pos': 1}]",IJRED,['FP18'],other,1970-01-01 00:00:00.000002017,disk0/00/03/29/66,,,"[{'id': 'sugeng.triyono@fp.unila.ac.id', 'name': {'given': 'Sugeng', 'lineage': None, 'honourific': None, 'family': 'Triyono'}}]",['S1'],,archive,2021-07-01 01:03:22,,7,show,"Similirity: Economic Benefit and Greenhouse Gas
Emission Reduction Potential of A
Family-Scale Cowdung Anaerobic Biogas
Digester",published,32966,,sugeng.triyono@fp.unila.ac.id,,,,,,,,,,,,,,,,,,
56,,2017-11-16 07:36:00,832,2017-11-16 07:36:00,http://repository.lppm.unila.ac.id/id/eprint/5004,public,FALSE,pub,,"[{'security': 'public', 'placement': 1, 'eprintid': 5004, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/48168', 'objectid': 17925, 'filesize': 148071, 'datasetid': 'document', 'mtime': '2017-11-09 18:32:09', 'hash_type': 'MD5', 'filename': 'Sugeng Triyono makalah seminar Aceh.pdf', 'hash': 'f1c807b70ab7382c5f42a2643b8ddd1a', 'fileid': 48168, 'mime_type': 'application/pdf'}], 'docid': 17925, 'main': 'Sugeng Triyono makalah seminar Aceh.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/17925', 'format': 'text', 'pos': 1}]",,['FP18'],conference_item,2017-11-02 00:00:00.000000000,disk0/00/00/50/04,,,"[{'id': 'sugeng.triyono@fp.unila.ac.id', 'name': {'honourific': None, 'family': 'Triyono', 'lineage': None, 'given': 'Sugeng'}}, {'id': None, 'name': {'given': 'Fanya Alfacia', 'honourific': None, 'family': 'Arafat', 'lineage': None}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Rahmawati', 'given': 'Winda'}, 'id': None}, {'id': None, 'name': {'honourific': None, 'family': 'Amin', 'lineage': None, 'given': 'M'}}]",['SH'],"Tujuan penelitian adalah menentukan populasi Azolla mcrophylla  dan ikan lele yang tepat, sehingga kualitas air kolam cukup sehat untuk pertumbuhan ikan dan Azolla microphyla, pada sistem ”Lele-Azolla”.  Penelitian dilakukan dengan membuat 3 unit sistem ”Lele-Azolla”: masing-masing terdiri dari sebuah ember 60L (sebagai  kolam ikan lele) dan sebuah styrofoam ukuran 60x60x10cm3 (sebagai bak tempat budidaya azolla microphylla) yang saling berhubungan. Air disirkulasi dari ember ikan ke bak azolla microphylla secara terus-menerus. Percobaan 1, sistem menggunakan 5, 10, 15 ekor ikan lele umur 7-8 minggu, dan masing-masing menggunakan azolla sebanyak 500gram dan dengan pergantian air.  Percobaan 2, sistem menggunakan 1, 3, 5 ekor ikan lele, dan juga menggunakan azolla sebanyak 500 gram tetapi tanpa dilakukan pergantian air.  Parameter yang diamati harian adalah suhu, pH, kekeruhan, ammonia. Parameter lainnya adalah padatan (2 harian), BOD5 (3 harian), dan biomasa azolla (mingguan).  Hasil penelitian menunjukkan bahwa pada Percobaan 1 (dengan pergantian air sekali seminggu), laju pertumbuhan biomasa azolla sebesar 4.47, 1.15, dan 0.38  gram/ekor/hari dengan kadar amonia maksimum sebesar 24.93, 66.32, dan 94.84 mg/l.  Pada Percobaan 2, laju pertumbuhan biomasa azolla sebesar 21.41, 14.34, dan 4.61 gram/ekor/hari dengan kadar amonia maksimum sebesar 7.54, 7.83, dan 11.37 mg/l.  Pada  Percobaan 1, pergantian air seminggu sekali tampak masih terlalu lama, sehingga konsentrasi amonia masih terlalu tinggi sehingga ada azolla yang mati terutama pada sistem dengan 10 dan 15 ekor ikan lele.  Pada Percobaan 2, sistem tanpa pergantian air tampak sangat potensial karena produktivitas biomasa azolla cukup tinggi, sedangkan ikan lele masih bisa beradaptasi pada tingkat konsentrasi amonia tersebut.",archive,2017-11-16 07:36:00,,7,show,Sistem ”LELE-AZOLLA” Sebagai Solusi yang Berkelanjutan Untuk Mengatasi Pencemaran Lingkungan Sekaligus Mendapatkan Bahan Pakan,published,5004,,striyono2001@yahoo.com,,paper,Semnar Nasonal Pameran Teknologi dan Kongres Perteta,Unsyiah Aceh,conference,2-5 November 2017,,,,,,,,,,"Azzola Microphylla, Budidaya Lele, Pencemaran Lingkungan",,
57,,2017-11-16 07:35:51,832,2017-11-16 07:35:51,http://repository.lppm.unila.ac.id/id/eprint/5002,public,FALSE,pub,,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/17923', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'objectid': 17923, 'uri': 'http://repository.lppm.unila.ac.id/id/file/48152', 'fileid': 48152, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2017-11-09 18:04:38', 'filename': 'Sugeng Triyono SemIntBandarLampung.pdf', 'hash': 'b43bc1ba92ecac38170bb18d1f2d9079', 'datasetid': 'document', 'filesize': 297690}], 'docid': 17923, 'main': 'Sugeng Triyono SemIntBandarLampung.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 5002}]",,['FP18'],conference_item,2017-08-10 00:00:00.000000000,disk0/00/00/50/02,,,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Triyono', 'given': 'Sugeng'}, 'id': 'sugeng.triyono@fp.unila.ac.id'}, {'id': 'dermiyati.1963@fp.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Dermiyati', 'given': '-'}}, {'id': 'jamalam.lumbanraja@fp.unila.ac.id', 'name': {'lineage': None, 'family': 'Lumbanraja', 'honourific': None, 'given': 'Jamalam'}}, {'id': None, 'name': {'lineage': None, 'family': 'Pramono', 'honourific': None, 'given': 'Hanung'}}, {'name': {'given': 'Aditya H', 'honourific': None, 'family': 'Probowo', 'lineage': None}, 'id': None}]",['S1'],"The objective of this research is how to control proper room temperature and humidity in a straw mushroom producing house with the targets of 28-33oC temperature, and 80-90% relative humidity.  Research was conducted by building a mushroom house (4m wide x 6m long x4m high), steel framed, asbestos roofed with 3mm plywood ceiling, and 60% screen net wall layered with 14%UV transparent plastic. The mushroom house was equipped with a microcontroller to monitor and control the room temperature and relative humidity.  Twenty units of SHT22 sensor were installed to monitor the temperature and humidity; eighteen in the room, one above the ceiling, and the last was placed outside the house (above the roof).  The system was equipped with 4 units of water sprayer heads to elevate the room humidity and decrease the room temperature.   Two units of vents were installed at the upper wall to exhaust the room air when the humidity and temperature were above the optimum ranges.  A unit of heater was added at the middle of the room to elevate the room temperature when it went down bellow 28oC.  Results showed that when the temperature and humidity were not controlled, they could fluctuate out of the optimum ranges; temperature increased above 33oC and went down to 25oC. Likewise; humidity was ranging between about 50% to saturation.  However; when the control was activated, the temperature and humidity were in general close to the optimum ranges.",archive,2017-11-16 07:35:51,,8,show,APPLICATION OF MICROCONTROLLER TO CONTROL ROOM ENVIRONMENT OF A MUSHROOM HOUSE,published,5002,,"striyono2001@yahoo,com",,paper,International Seminar on Strengthening Food Security ...(Perteta),"Emersia Hotel,Bandar Lampung",conference,"August, 10-12 2017",,,,,,,['DRPM-RISTEKDIKTI'],['Stranas'],,"mushroom, microcontroller, temperature, humidity, empty fruit bunch",,
58,73-80,2018-08-03 07:28:19,224,2018-08-03 07:28:19,http://repository.lppm.unila.ac.id/id/eprint/8514,public,FALSE,pub,2,"[{'docid': 21555, 'main': '1. Fipit Novi H.pdf', 'files': [{'fileid': 83610, 'mime_type': 'application/pdf', 'mtime': '2018-07-05 04:17:10', 'hash_type': 'MD5', 'hash': '64e230cbeee72d8f5a99d265bb224b24', 'filename': '1. Fipit Novi H.pdf', 'datasetid': 'document', 'filesize': 263500, 'objectid': 21555, 'uri': 'http://repository.lppm.unila.ac.id/id/file/83610'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/21555', 'eprintid': 8514, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",Jurusan Teknik Pertanian Fakultas Pertanian Unila,['FP18'],article,2017-09-01 00:00:00.000000000,disk0/00/00/85/14,Jurnal Teknik Pertanian Lampung,2302-559X,"[{'name': {'honourific': None, 'family': 'Waluyo', 'lineage': None, 'given': 'Sri'}, 'id': 'diding.sughandy@fp.unila.ac.id'}, {'id': None, 'name': {'given': 'Fipit Novi', 'lineage': None, 'family': 'Handayani', 'honourific': None}}, {'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'honourific': None, 'family': 'Suhandy', 'lineage': None}}, {'name': {'honourific': None, 'family': 'Rahmawati', 'lineage': None, 'given': 'Winda'}, 'id': None}, {'id': 'cicih.sugianti@fp.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Sugianti', 'given': 'Cicih'}}, {'id': None, 'name': {'given': 'Meinilwita', 'honourific': None, 'family': 'Yulia', 'lineage': None}}]",['S1'],"Penelitian ini bertujuan untuk membangun dan menguji model untuk identifikasi kemurnian kopi asli Luwak. Bahan yang digunakan adalah 100% kopi Luwak dan kopi Luwak yang dicampur dengan kopi Robusta dengan perbandingan pencampuran 90%: 10%, 80%: 20%, 70%: 30%, 60%: 40%, dan 50%: 50%. Pada penelitian ini model dibangun dan diprediksi menggunakan metode soft independent modeling of class analogy (SIMCA) dengan taraf signifikan10%, kemudian menghitung tingkat akurasi (AC), sensitivitas (S), spesifisitas (SP), dan false alarm rate (FP) menggunakan perhitungan confusion matrix. Dari proses Hotelling T2 elipse 95 sampel, diperoleh dua model untuk mengelompokkan kopi Luwak asli (SLWK) dan kopi campuran Luwak Robusta (SLWKR). Dari uji model didapat nilai akurasi (AC) 48,48%, sensitivitas (S) 50,00%, spesifisitas (SP) 33,33%, dan false alarm rate (FP) 66,67%. 
Kata Kunci : Kopi Luwak, Robusta, UV-vis spectroscopy, Permodelan, Validasi",archive,2018-08-03 07:28:19,6.0,7,show,ANALISIS SPEKTRUM UV-VIS UNTUK MENGUJI KEMURNIAN KOPI LUWAK,published,8514,http://jurnal.fp.unila.ac.id/index.php/JTP,,,,,,,,,,,,,,,,,,"Hadipernata, M., dan S. Nugraha.  2012.  Identifikasi Fisik, Kimia dan Mikrobiologi Biji Kopi Luwak Artificial.  Prosiding Seminar Nasional Insentif Riset Sinas.  Bandung.  Hlm.117-121.

Hanifah, N., dan Kurniawati.  2013.  Pengaruh Larutan Alkali dan Yeast Terhadap Kadar Asam, Kafein, dan Lemak Pada Proses Pembuatan Kopi Fermentasi.  Jurnal Teknologi Kimia dan Industri.  2(2): 162-168.

Lavine, B. K.  2009.  Validation of Classifier. Dalam  B. Walczak, R. Tauler, & S. Brown (Eds.), Comprehensive chemometrics.  Elsevier.  Amsterdam pp. 587-599.

Lin, C. C.  2010.  Approach of improving coffee industry in Taiwan promote quality of coffee bean by fermentation.  The Journal of International Management Studies.  5 (1): 154-159.

Maramis, R.K., G. Citraningtyas., dan F. Wehantouw.  2013.  Analisis Kafein Dalam Kopi Bubuk Di Kota Manado Menggunakan Spektrofotometer UV-VIS.  Jurnal Ilmiah Farmasi-UNSRAT.  2(4): 122-128.

Nurhayat, W.  2013.  5 Fakta Unik Tentang Kopi Luwak Indonesia.  Diunduh dari http://m.detik.com pada hari Rabu 31/08/2016.

Skoog, Dauglas A., Donald M. West., F. James Holler., and Stanley R. Crouch.  2013.  Fundamentals of Analytical Chemistry 9E. Cengage Learning. (e-book) Part V. USA.  hlm 722-760.

Souto, U. T. C. P., et all.  2015.  Identification of Adultration in Ground Roasted Coffees Using UV-Vis spectroscopy and SPA-LDA, LWT- Food Science and Technology 30: 1-5.  http://dx.doi.org/10.1016/j.lwt.2015.04.003 

Subaidi.  2016.  Kopi Specialty, Kopi Luwak Probiotik.  Diunduh dari http://bbp2tp.litbang.pertanian.go.id pada hari Jumat 27 Mei 2016",
59,,2018-11-16 17:32:31,323,2018-11-16 17:32:31,http://repository.lppm.unila.ac.id/id/eprint/10086,public,TRUE,pub,,"[{'placement': 1, 'security': 'public', 'license': 'cc_by_nc_4', 'eprintid': 10086, 'content': 'published', 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'objectid': 23100, 'uri': 'http://repository.lppm.unila.ac.id/id/file/94594', 'mime_type': 'application/pdf', 'fileid': 94594, 'hash': '5b32c9f95645ef84e9531c7a2ae071d2', 'filename': 'Poster semnas Warji.pdf', 'mtime': '2018-11-15 23:00:09', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 246313}], 'docid': 23100, 'main': 'Poster semnas Warji.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/23100', 'rev_number': 2, 'pos': 1, 'format': 'image'}]",,['FP18'],conference_item,2017-12-07 00:00:00.000000000,disk0/00/01/00/86,,,"[{'name': {'given': 'Warji', 'family': 'Warji', 'honourific': None, 'lineage': None}, 'id': 'warji1978@gmail.com'}]",['S1'],"Isolat protein kedelai (IPK) dapat diisolasi dari kedelai Grobogan dan diubah menjadi nanofibril protein. Fungsinya sebagai pengental makanan dan dinding mikrokapsul dikaji dan dibandingkan dengan isolat protein whey (WPI) komersial. Fibril IPK menunjukkan potensi yang baik sebagai dinding mikrokapsul yang disiapkan dengan metode adsorpsi lapis demi lapis, yang mirip dengan fibril WPI.",archive,2018-11-16 17:32:31,,12,show,Mikrokapsul Multilayer,published,10086,,,,poster,Semnal hasil-hasil penelitian Kemenristek Dikti,Jakarta,other,Desember 2017,['University of Lampung'],,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,Seminar
60,72-79,2019-04-05 08:05:32,45,2019-04-05 08:05:32,http://repository.lppm.unila.ac.id/id/eprint/10795,public,TRUE,pub,3,"[{'eprintid': 10795, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'main': '17-1-63-1-10-20180110.pdf', 'docid': 23808, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/99486', 'objectid': 23808, 'hash': '5cbad455c21663ccd9edcad2119e54ee', 'filename': '17-1-63-1-10-20180110.pdf', 'mtime': '2019-02-20 05:58:13', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 99486, 'filesize': 386825, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/23808'}]",LPPM Unila,['FP18'],article,2017-11-30 00:00:00.000000000,disk0/00/01/07/95,Sakai Sembayan,2550-1089,"[{'id': 'warji1978@gmail.com', 'name': {'given': 'Warji', 'honourific': None, 'family': 'Warji', 'lineage': None}}, {'id': None, 'name': {'given': 'Dwi', 'honourific': None, 'family': 'Dian Novita', 'lineage': None}}, {'name': {'family': 'Suharyatun', 'honourific': None, 'lineage': None, 'given': 'Siti'}, 'id': 'siti.suharyatun@fp.unila.ac.id'}]",['S1'],"Cassava have high potency so could increase diversification product from cassava. One of
the products is cassava rice (imitation rice). Cassava rice industry have problem about the
technology. Produce process still apply conventional technology although cassava rice has been
commercial product. Aggregation process is important because influent quality and performance of cassava rice. This program are (1) to applied cassava rice aggregator machine to produce cassava rise, (2) give knowledge about food processing, and (3) to applied packaging. The program was conducted very well, aggregator was applied and accepted partner. The aggregator could operate very well and appropriate with requirement industry partner. After this program, partner knowledge increase 45.2%. Partner hope this program could be continued with applied food processing technology from University of Lampung.",archive,2019-04-05 08:05:32,1.0,11,show,APLIKASI TEKNOLOGI GRANULATOR PADA KELOMPOK USAHA BERAS ANALOG DI BANDAR SURABAYA LAMPUNG TENGAH,published,10795,,,,,,,,,,,,,,,,,,,,
61,s1121-s1131,2018-11-14 02:45:48,323,2018-11-14 02:45:48,http://repository.lppm.unila.ac.id/id/eprint/9801,public,TRUE,pub,sup1,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 9801, 'uri': 'http://repository.lppm.unila.ac.id/id/document/22818', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/92588', 'objectid': 22818, 'hash_type': 'MD5', 'mtime': '2018-11-12 16:44:09', 'filename': 'International Jurnal_Characterisation of nanofibrils from soy protein_Warji.pdf', 'hash': 'a5530c426fdd4689cf48687c9da407a9', 'fileid': 92588, 'mime_type': 'application/pdf', 'filesize': 1540493, 'datasetid': 'document'}], 'main': 'International Jurnal_Characterisation of nanofibrils from soy protein_Warji.pdf', 'docid': 22818}]",Taylor & Francis,['FP18'],article,2017-12-01 00:00:00.000000000,disk0/00/00/98/01,International Journal of Food Properties,1094-2912,"[{'id': 'warji1978@gmail.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Warji', 'given': 'Warji'}}, {'name': {'honourific': None, 'family': 'Mardjan', 'lineage': None, 'given': 'Sutrisno Suro'}, 'id': None}, {'id': None, 'name': {'honourific': None, 'family': 'Yuliani', 'lineage': None, 'given': 'Sri'}}, {'name': {'given': 'Nanik', 'family': 'Purwanti', 'honourific': None, 'lineage': None}, 'id': None}]",['S1'],"Soy protein isolate (SPI) was isolated from Indonesian soybean var. Grobogan and converted into protein nanofibrils. Their functionalities as a food thickener and building blocks for microcapsules were investigated and compared with those of commercial whey protein isolate (WPI). The isolation yield was about 58% with SPI’s protein content of about 90% on dry basis. Long, curved, and branched SPI fibrils with a few nanometers of diameter were obtained by heating SPI suspension at pH 2.0. The solution of SPI fibrils was shear thinning with much higher viscosity than the unheated SPI which was Newtonian. The fibrils showed a good potential as building blocks of microcapsules prepared by layer-by-layer adsorption method, which were similar to WPI fibrils.",archive,2018-11-14 02:45:48,20.0,8,show,Characterisation of nanofibrils from soy protein and their potential applications for food thickener and building blocks of microcapsules,published,9801,https://www.tandfonline.com/doi/full/10.1080/10942912.2017.1336720,,https://doi.org/10.1080/10942912.2017.1336720,,,,,,"['University of Lampung', 'Bogor Agricultural University', 'Indonesia Center for Agricultural Postharvert and Development', 'Bogor Agricultural University']",,"[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}]",,,,,,,,,
62,,2018-11-16 17:35:50,323,2018-11-16 17:35:50,http://repository.lppm.unila.ac.id/id/eprint/10068,public,,pub,,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/23083', 'rev_number': 2, 'format': 'image', 'pos': 1, 'files': [{'objectid': 23083, 'uri': 'http://repository.lppm.unila.ac.id/id/file/94467', 'fileid': 94467, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2018-11-15 16:17:26', 'filename': 'Poster Warji.pdf', 'hash': '6d3be965550786051b2bd9283e275cc1', 'datasetid': 'document', 'filesize': 327184}], 'main': 'Poster Warji.pdf', 'docid': 23083, 'content': 'published', 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 10068}]",ISAE,['FP18'],image,2017-08-10 00:00:00.000000000,disk0/00/01/00/68,,,"[{'id': 'warji1978@gmail.com', 'name': {'given': 'Warji', 'honourific': None, 'family': 'Warji', 'lineage': None}}, {'name': {'given': 'Tamrin', 'family': 'Tamrin', 'honourific': None, 'lineage': None}, 'id': None}, {'name': {'given': 'Rakhmawati', 'lineage': None, 'honourific': None, 'family': 'Rakhmawati'}, 'id': None}]",['S1'],"Diversification of food product is essential to Indonesian's food security. This research offers method of converting two abundance resources: cassava and fish into rice substitute through flour mixing and granulation process. The result was grain (analog rice) that is equal nutrition to rice, with similar texture and good shelf life.",archive,2018-11-16 17:35:50,,8,show,Cassava Rice Enriched With Fish Protein,published,10068,,,,,,,,,"['University of Lampung', 'University of Lampung', 'Politeknik Negeri Lampung']",,"[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}]",,,,,,,,,International Seminar of Agricultural Engineering
63,43-52,2021-03-03 02:05:21,337,2021-03-03 02:05:21,http://repository.lppm.unila.ac.id/id/eprint/28152,public,TRUE,pub,1,"[{'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/250508', 'objectid': 42203, 'filesize': 331022, 'datasetid': 'document', 'hash': 'b0d77b973e8872287d6d0884d7c5d795', 'filename': '1581-4192-1-PB Yulia vol 6 no 2.pdf', 'mtime': '2021-03-01 13:12:43', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 250508}], 'docid': 42203, 'main': '1581-4192-1-PB Yulia vol 6 no 2.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42203', 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 28152, 'mime_type': 'application/pdf', 'language': 'en'}]",Jurusan Teknik Pertanian Universitas Lampung,['FP18'],article,2017-02-01 00:00:00.000000000,disk0/00/02/81/52,Jurnal Teknik Pertanian Lampung,2302-559X,"[{'name': {'family': 'Yulia', 'honourific': None, 'lineage': None, 'given': 'Meinilwita'}, 'id': 'meinilwitayulia@polinela.ac.id'}, {'name': {'lineage': None, 'family': 'Iriani', 'honourific': None, 'given': 'Riri'}, 'id': None}, {'name': {'given': 'Diding', 'lineage': None, 'honourific': None, 'family': 'Suhandy'}, 'id': 'diding.sughandy@fp.unila.ac.id'}, {'id': 'sri.waluyo@fp.unila.ac.id', 'name': {'given': 'Sri', 'honourific': None, 'family': 'Waluyo', 'lineage': None}}, {'id': 'cicih.sugianti@fp.unila.ac.id', 'name': {'given': 'Cicih', 'lineage': None, 'family': 'Sugianti', 'honourific': None}}]",['S1'],"There are two popular coffees in Indonesia, namely Arabica and Robusta coffees. Arabica coffee has a better
quality than Robusta do. This research aimed to identify the purity of Arabica coffee; and Robusta as mixture
ingredient, by using technology of UV-Vis spectroscopy and multivariate analysis, with a method of soft
independent modelling of class analogy (SIMCA) and principal component analysis (PCA). The research was
conducted using coffee powder with size 0,297 millimeters (50 mesh).The research used 100 samples; sample
1-50 (1 g of Arabica), sample 51-60 (0,8 g of Arabica and 0,2 of Robusta), sample 61-70 (0,7 g of Arabica and
0,3 g of Robusta), sample 71-80 (0,6 g of Arabica and 0,4 of Robusta) sample 81-90 (0,5 g of Arabica and 0,5 g
of Robusta), sample 91-100 (0,4 g of Arabica and 0,6 g of Robusta). The result of classification showed that
method of PCA and SIMCA are able to classify the mixture of pure Arabica. PC1 explained 77% various datas,
and PC2 explained 10% various datas, whilst from data classification SIMCA obtained the precentage score
onaccuracy 56%, sensitivitas 58%, and spesifisitas 0%.",archive,2021-03-03 02:05:21,6.0,8,show,Studi Penggunaan Uv-Vis Spectroscopy Dan Kemometrika Untuk Mengidentifikasi Pemalsuan Kopi Arabika Dan Robusta Secara Cepat,published,28152,http://jurnal.fp.unila.ac.id/index.php/JTP/article/view/1581/1431,,,,,,,,,,"[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}]",,,,,,,,,
