,eprint_status,status_changed,subjects,title,metadata_visibility,rev_number,eprintid,lastmod,userid,datestamp,documents,publisher,ispublished,full_text_status,uri,type,divisions,creators,dir,abstract,official_url,publication,issn,refereed,date_type,pagerange,event_type,event_dates,event_title,event_location,pres_type,volume,id_number,number,projects,related_url,referencetext,funders,contact_email,contributors,department,institution,monograph_type,corp_creators
116,archive,2017-06-02 12:22:11,['TD'],"ABSORPSI GAS CO2 PADA REPLIKA GAS BUANG PLTU TARAHAN MENGGUNAKAN LARUTAN Na2CO3 (VARIASI LAJU ALIR Na2CO3)
CO2 ABSORPTIONON REPLICA OF PLTU TARAHAN FLUE GAS USING Na2CO3SOLUTION (Na2CO3FLOW RATE VARIATIONS)",show,11,2873,2017-06-02 12:22:11,723,2017-06-02 12:22:11,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/2744', 'main': 'Baristan Fita Elida.docx', 'docid': 2744, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/19743', 'objectid': 2744, 'hash': '1b21cc3fa71172f38149daac392b0c5e', 'filename': 'Baristan Fita Elida.docx', 'mtime': '2017-06-01 16:13:19', 'hash_type': 'MD5', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'fileid': 19743, 'filesize': 166961, 'datasetid': 'document'}], 'language': 'en', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'eprintid': 2873, 'security': 'public', 'placement': 1}, {'main': 'ELIDA FITA BARISTAN.docx', 'docid': 2746, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/19756', 'objectid': 2746, 'filesize': 167278, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2017-06-01 16:29:57', 'filename': 'ELIDA FITA BARISTAN.docx', 'hash': 'bba1cbdf3605112bb2941edf81c524f5', 'fileid': 19756, 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document'}], 'pos': 2, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/2746', 'rev_number': 1, 'eprintid': 2873, 'placement': 2, 'security': 'public', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'language': 'en'}, {'pos': 3, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/2749', 'rev_number': 1, 'docid': 2749, 'main': 'ELIDA PURBA BARISTAN 2016.docx', 'files': [{'objectid': 2749, 'uri': 'http://repository.lppm.unila.ac.id/id/file/19762', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'fileid': 19762, 'filename': 'ELIDA PURBA BARISTAN 2016.docx', 'hash': '57f714c437c105d70fdca0833e317c8e', 'mtime': '2017-06-01 16:34:09', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 283618}], 'language': 'en', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'eprintid': 2873, 'placement': 3, 'security': 'public'}]",BARISTAN,pub,public,http://repository.lppm.unila.ac.id/id/eprint/2873,article,['FT6'],"[{'id': 'fitadesti.senja@gmail.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Senja', 'given': 'Fita Desti'}}, {'id': 'Elida_Purba@unila.ac.id', 'name': {'lineage': None, 'family': 'Purba', 'honourific': None, 'given': 'Elida'}}, {'name': {'given': 'Finka Pertama', 'lineage': None, 'honourific': None, 'family': 'Putri'}, 'id': 'ZFinkapertama@gmail.comElida_Purba@unila.ac.id'}]",disk0/00/00/28/73,"ABSTRAK
Penelitian ini membahas tentang proses absorpsi gas CO2 dari replika  gas buang PLTU Tarahan dengan menggunakan larutan natrium karbonat (Na2CO3) sebagai absorben. Tujuan penelitian ini yaitu mengetahui pengaruh laju alir larutan natrium karbonat terhadap persentase penyerapan CO2 dan penurunan temperatur gas keluaran setelah proses absorpsi. Hal ini bertujuan agar proses absorpsi dapat diaplikasikan sebagai salah satu solusi untuk pengurangan gas CO2. Penelitian dilakukan dengan metode absorpsi secara kimia menggunakan solven Na2CO3 dan penambahan katalis H3BO3 pada packed column absorber. Variasi laju alir Na2CO3 yang digunakan pada penelitian ini yaitu (1, 1.5, 2, 2.5, dan 3) lpm dengan  konsentrasi 25% berat serta laju alir gas sebesar 6 lpm. Analisis sampel dilakukan dengan menggunakan Gas Chromatography 2014-AT SHIMADZU Corp 08128. Dari hasil penelitian yang didapat, semakin besar laju alir maka penyerapan gas CO2 semakin meningkat dengan persentase penyerapan CO2 terbesar yaitu 72.45% pada laju alir 3 lpm. Namun hal ini berbanding terbalik terhadap penurunan temperaturnya. Semakin besar laju alir maka persentase penurunan temperatur semakin kecil. Penurunan temperatur terbesar terjadi pada laju alir yang paling kecil (1 lpm)  yaitu dari temperatur 50oC menjadi 36oC dengan persentase penyerapan 28%. 
Kata kunci: CO2, Na2CO3, Absorpsi Kimia.
ABSTRACT
This research discusses CO2 absorption on replica of PLTU Tarahan flue gas using sodium carbonic (Na2CO3)solution as absorbent. The purpose of this research is to know the effect of sodium carbonic flow rate variations on CO2 absorption percentage and lowering the output gas temperature after the absorption takes place. Afterwards this absorption can be used as a solution in reducing CO2 concentration. The method used is a chemical absorption with Na2CO3 as solvent and H3BO3 as catalyst in packed column absorber. Flow rates variations are (1, 1.5, 2, 2.5, and 3) lpm  with 25% weight concentration as well as gas flow rate 6 lpm. Sample analysis is using Gas Chromatography 2014-AT SHIMADZUCorp 08128. The result of this research is the higher flow rate used, CO2 absorption is increasing and the highest percentage is 72.48% with flow rate of 3 lpm. However in contrast with temperature lowering, the higher flow rate, percentage of temperature reduction will be smaller. The highest point on temperature lowering is on the lowest flow rate (1 lpm) that is from 50oC to 36oC with 28% of absorption percentage. 
Key word: CO2, Na2CO3, Chemical Absorption.",,PROSIDING SEMINAR NASIONAL BARISTAN 2016,,FALSE,,,,,,,,,,,,,,,,,,,,"['TEKIK KIMIA NIVERSITAS LAMPUNG', 'TEKIK KIMIA NIVERSITAS LAMPUNG', 'TEKIK KIMIA NIVERSITAS LAMPUNG']"
117,archive,2020-05-27 08:13:23,['TA'],Sintesis Zeolit Lynde Type-A (LTA) Dari Zeolit Alam Lampung (Zal) Menggunakan Metode Step Change Temperature Of Hydrothermal Dengan Variasi SiO2/Al2O3 Diaplikasikan Untuk Dehidrasi Etanol,show,8,20700,2020-05-27 08:13:23,636,2020-05-27 08:13:23,"[{'eprintid': 20700, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'docid': 34051, 'main': '2019 Journal of Chemical Process Engineering, volume 4 nomor 1 (2019).pdf', 'files': [{'objectid': 34051, 'uri': 'http://repository.lppm.unila.ac.id/id/file/194042', 'mime_type': 'application/pdf', 'fileid': 194042, 'filename': '2019 Journal of Chemical Process Engineering, volume 4 nomor 1 (2019).pdf', 'hash': '02abe19660d5f43b70257e56b9bfeb55', 'mtime': '2020-05-27 07:53:54', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 1444970}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34051'}]",Prodi Teknik Kimia Fakultas Teknologi Industri Universitas Muslim Indonesia,pub,public,http://repository.lppm.unila.ac.id/id/eprint/20700,article,['FT6'],"[{'name': {'family': 'Simparmin', 'honourific': None, 'lineage': None, 'given': 'Br Ginting'}, 'id': 'simparmin@gmail.com'}, {'id': 'dewi.agustina@eng.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Iryani', 'given': 'Dewi Agustina'}}, {'name': {'lineage': None, 'family': 'Darmansyah', 'honourific': None, 'given': 'Darmansyah'}, 'id': 'darmansyah82@gmail.com'}, {'name': {'lineage': None, 'family': 'Hanif', 'honourific': None, 'given': 'Muhammad'}, 'id': 'muhammad.hanif@eng.unila.ac.id'}, {'name': {'given': 'Herry', 'lineage': None, 'honourific': None, 'family': 'Wardono'}, 'id': 'herryw22@gmail.com'}]",disk0/00/02/07/00,"Zeolit Lynde Type-A (LTA) merupakan zeolit sintesis yang memiliki berbagai kegunaan antara lain sebagai adsorben, katalis, membran, penukar ion, dan molecular sieve. Sebagai molecular sieve, zeolit LTA memiliki kemampuan dehidrasi yang tinggi sehingga dapat digunakan untuk dehidrasi air dalam campuran etanol-air. Zeolit LTA tergolong dalam kadar si/al rendah, maka zeolit ini mempunyai sifat hidrofilik dan afinitas yang tinggi untuk menjerap air dalam etanol. Penelitian ini bertujuan untuk memperoleh zeolit LTA sintesis dari variasi rasio SiO2/Al2O3 terbaik agar diperoleh persen kristalinitas yang tinggi sehingga didapatkan etanol yang sesuai dengan FGE (Fuel Grade Ethanol), yaitu kemurnian mencapai >99%. Variasi rasio SiO2/Al2O3 pada penelitian ini adalah 1; 1,2; 1,4 dan 1,8 mol/mol. Sumber silika dan alumina yang digunakan berasal dari Zeolit Alam Lampung (ZAL). Tahapan sintesis dilakukan pada sebuah water bath dengan metode step change temperature pada 90oC selama 1,5 jam dan 95oC selama 2,5 jam. Berdasarkan analisis XRD didapatkan persen kristalinitas tertinggi pada rasio SiO2/Al2O3 1,8 mol/mol sebesar 71,39 %. Hasil analisis FTIR terdapat ciri khas zeolit LTA yaitu adanya double rings pada bilangan gelombang 500-650 cm-1. Hasil analisis BET didapatkan zeolit LTA berukuran mesopori dan tergolong dalam loop histerisis tipe H3. Dari hasil uji dehidrasi adsorptif etanol-air diperoleh kemurnian etanol tertinggi pada rasio SiO2/Al2O3 1,8 mol/mol sebesar 99,56 %. Pola isoterm adsorpsi air mengikuti model isoterm Langmuir dengan nilai R2 = 0,995, kapasitas adsorpsi qm= 0,8217 mg air/g adsorben dan intensitas adsorpsi Ka = 0,0231. Kinetika adsorpsi air oleh zeolit LTA sintetis sesuai dengan model kinetika adsorpsi pseudo orde 2 dengan nilai tetapan laju reaksi sebesar 0,3065 g/(min-mg) dan nilai qe sebesar 0,2695 g air/g adsorben.",,Journal of Chemical Process Engineering,p-ISSN : 2527-4457,TRUE,published,,,,,,,,,,,,,,,,,,,
118,archive,2018-07-04 01:42:43,['TP'],"Application of Taguchi Optimization on the Cassava Starch
Wastewater Electrocoagulation using Batch Recycle Method",show,7,8411,2018-07-04 01:42:43,397,2018-07-04 01:42:43,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/21450', 'format': 'text', 'pos': 1, 'files': [{'filesize': 273902, 'datasetid': 'document', 'mtime': '2018-07-03 14:54:00', 'hash_type': 'MD5', 'filename': 'lilis-sudib2017b.pdf', 'hash': '3ef4b7808fe8d11fe3591abf36d9eb47', 'fileid': 82991, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/82991', 'objectid': 21450}], 'main': 'lilis-sudib2017b.pdf', 'docid': 21450, 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 8411}]",,pub,public,http://repository.lppm.unila.ac.id/id/eprint/8411,conference_item,['FT6'],"[{'name': {'family': 'Sudibyo', 'honourific': None, 'lineage': None, 'given': 'Sudibyo'}, 'id': 'sudibyo@lipi.go.id'}, {'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'given': 'Lilis', 'honourific': None, 'family': 'Hermida', 'lineage': None}}, {'name': {'given': 'Suwardi', 'family': 'Suwardi', 'honourific': None, 'lineage': None}, 'id': 'suwardi.muh@gmail.com'}]",disk0/00/00/84/11,"Tapioca waste water is very difficult to treat; hence many tapioca factories could not treat it well. One of
method which able to overcome this problem is electrodeposition.This process has high performance when it conducted
using batch recycle process and use aluminum bipolar electrode. However, the optimum operation conditions are having
a significant effect in the tapioca wastewater treatment using bath recycle process. In this research, The Taguchi method
was successfully applied to know the optimum condition and the interaction between parameters in electrocoagulation
process. The results show that current density, conductivity, electrode distance, and pH have a significant effect on the
turbidity removal of cassava starch waste water.",https://aip.scitation.org/doi/10.1063/1.5011863,,,TRUE,published,1-8,conference,23–24 October 2017,THE 3RD INTERNATIONAL SYMPOSIUM ON APPLIED CHEMISTRY 2017,"Jakarta, Indonesia",paper,,,,,,,,,,,,,
119,archive,2020-06-12 04:02:54,['TP'],1.	Plagiarism check of paper : Kinetics Modeling for Synthesis of Terpineol from Turpentine,show,9,22310,2020-06-12 04:02:54,423,2020-06-12 04:02:54,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 22310, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/35720', 'docid': 35720, 'main': 'PCX - Report RSCE 2009 Manila.pdf', 'files': [{'objectid': 35720, 'uri': 'http://repository.lppm.unila.ac.id/id/file/205078', 'datasetid': 'document', 'filesize': 256337, 'mime_type': 'application/pdf', 'fileid': 205078, 'filename': 'PCX - Report RSCE 2009 Manila.pdf', 'hash': '45026c1f77f664b5b86f88d3f4b99ac0', 'mtime': '2020-06-12 02:31:14', 'hash_type': 'MD5'}]}]","Proceedings 16th ASEAN Regional Symposium on Chemical Engineering, Manila, Philippines",unpub,public,http://repository.lppm.unila.ac.id/id/eprint/22310,other,['FT6'],"[{'name': {'lineage': None, 'family': 'Utami', 'honourific': None, 'given': 'Herti'}, 'id': 'herti.utami@eng.unila.ac.id'}]",disk0/00/02/23/10,"Plagiarism Checker X Originality Report, Similarity Found: 13%",,,,,,,,,,,,,,,,,,,,,,,,
120,archive,2020-06-12 04:03:02,['TP'],2.	Plagiarism check of paper : Synthesis of α-Terpineol from Turpentine by Hydration in a Batch Reactor,show,7,22313,2020-06-12 04:03:02,423,2020-06-12 04:03:02,"[{'placement': 1, 'security': 'public', 'eprintid': 22313, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/205096', 'objectid': 35722, 'filesize': 441260, 'datasetid': 'document', 'filename': 'PCX - Report RSCE 2010 Bangkok.pdf', 'hash': '68fe1ccf0654928ea2525dc5521d2f88', 'hash_type': 'MD5', 'mtime': '2020-06-12 03:13:15', 'mime_type': 'application/pdf', 'fileid': 205096}], 'docid': 35722, 'main': 'PCX - Report RSCE 2010 Bangkok.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/35722', 'pos': 1, 'format': 'text'}]","Proceedings 17th ASEAN Regional Symposium on Chemical Engineering, Bangkok, Thailand",unpub,public,http://repository.lppm.unila.ac.id/id/eprint/22313,other,['FT6'],"[{'name': {'lineage': None, 'family': 'Utami', 'honourific': None, 'given': 'Herti'}, 'id': 'herti.utami@eng.unila.ac.id'}]",disk0/00/02/23/13,"Plagiarism Checker X Originality Report, Similarity Found: 55%",,,,,,,,,,,,,,,,,,,,,,,,
121,archive,2020-06-12 04:21:46,['TP'],3.	Plagiarism check of paper : Heterogeneous Kinetics of Hydration of α-Pinene for α-Terpineol Production: Non-Ideal Approach,show,7,22321,2020-06-12 04:21:46,423,2020-06-12 04:21:46,"[{'main': 'PCX - Report Waset Amsterdam 2011.pdf', 'docid': 35728, 'files': [{'filesize': 290908, 'datasetid': 'document', 'filename': 'PCX - Report Waset Amsterdam 2011.pdf', 'hash': '690995b9aad1d33d3cc357dab29acdac', 'mtime': '2020-06-12 03:28:47', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 205133, 'uri': 'http://repository.lppm.unila.ac.id/id/file/205133', 'objectid': 35728}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/35728', 'rev_number': 1, 'eprintid': 22321, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]","Proceedings World Academy of Science, Engineering and Technology, Amsterdam, The Netherlands",unpub,public,http://repository.lppm.unila.ac.id/id/eprint/22321,other,['FT6'],"[{'name': {'given': 'Herti', 'family': 'Utami', 'honourific': None, 'lineage': None}, 'id': 'herti.utami@eng.unila.ac.id'}]",disk0/00/02/23/21,"Plagiarism Checker X Originality Report, Similarity Found: 27%",,,,,,,,,,,,,,,,,,,,,,,,
122,archive,2020-06-12 04:21:40,['TP'],4.	Plagiarism check of paper : Kinetics Modeling of Hydration α-Pinene to α-Terpineol Using Solid Catalyst,show,7,22317,2020-06-12 04:21:40,423,2020-06-12 04:21:40,"[{'eprintid': 22317, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'main': 'PCX - Report RSCE 2011 Ho Chi Minh.pdf', 'docid': 35725, 'files': [{'objectid': 35725, 'uri': 'http://repository.lppm.unila.ac.id/id/file/205111', 'datasetid': 'document', 'filesize': 256396, 'mime_type': 'application/pdf', 'fileid': 205111, 'hash': 'a9af9a6d6f65e2e3bd7f53ac9049464a', 'filename': 'PCX - Report RSCE 2011 Ho Chi Minh.pdf', 'mtime': '2020-06-12 03:19:07', 'hash_type': 'MD5'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/35725'}]","Proceedings 18th ASEAN Regional Symposium on Chemical Engineering, Ho Chi Minh, Vietnam",unpub,public,http://repository.lppm.unila.ac.id/id/eprint/22317,other,['FT6'],"[{'name': {'given': 'Herti', 'honourific': None, 'family': 'Utami', 'lineage': None}, 'id': 'herti.utami@eng.unila.ac.id'}]",disk0/00/02/23/17,"Plagiarism Checker X Originality Report, Similarity Found: 33%",,,,,,,,,,,,,,,,,,,,,,,,
123,archive,2022-08-26 08:01:26,['TP'],Peer Review Jurnal PENGARUH WAKTU DAN PELARUT EDTA (Ethylenediaminetetraacetic Acid) PADA EKSTRAKSI FUKOIDAN DARI RUMPUT LAUT COKELAT Sargassum binderi Sonder,show,7,44258,2022-08-26 08:01:26,423,2022-08-26 08:01:26,"[{'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/480975', 'objectid': 166344, 'filesize': 825335, 'datasetid': 'document', 'hash': '7d468cf79aa8aabaadffc005beccebab', 'filename': 'jurnal 2.pdf', 'mtime': '2022-08-26 04:16:35', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 480975}], 'docid': 166344, 'main': 'jurnal 2.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166344', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 44258, 'mime_type': 'application/pdf', 'language': 'en'}]",Inovasi Pembangunan Jurnal Kelitbangan,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/44258,other,['FT6'],"[{'id': 'herti.utami@eng.unila.ac.id', 'name': {'family': 'Utami', 'honourific': None, 'lineage': None, 'given': 'Herti'}}]",disk0/00/04/42/58,Peer Review : Penilaian Rekan Sejawat,,,,,,,,,,,,,,,,,,,,,,,,
124,archive,2022-08-26 08:01:24,['TP'],Peer Review Jurnal Sodium Hydroxide Treatment for Cellulose Fiber Accessibility from Corncobs under Microwave Assistive,show,8,44257,2022-08-26 08:01:24,423,2022-08-26 08:01:24,"[{'eprintid': 44257, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 166343, 'main': 'jurnal 1.pdf', 'files': [{'mime_type': 'application/pdf', 'fileid': 480967, 'hash': '9fdce2283aff3d2459baacc442e12557', 'filename': 'jurnal 1.pdf', 'hash_type': 'MD5', 'mtime': '2022-08-26 04:07:40', 'datasetid': 'document', 'filesize': 887709, 'objectid': 166343, 'uri': 'http://repository.lppm.unila.ac.id/id/file/480967'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166343', 'rev_number': 1}]",Jurnal Rekayasa Kimia dan Lingkungan,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/44257,other,['FT6'],"[{'id': 'herti.utami@eng.unila.ac.id', 'name': {'lineage': None, 'family': 'Utami', 'honourific': None, 'given': 'Herti'}}]",disk0/00/04/42/57,Peer Review : Penilaian Rekan Sejawat,,,,,,,,,,,,,,,,,,,,,,,,
125,archive,2022-08-26 08:01:27,['TP'],Peer Review The Leaching of Natural Dyes from Avocado (Persea americana Mill) Seeds Using the Ultrasonic-Assisted Extraction Method and Its Application on Cellulose Fibers,show,7,44259,2022-08-26 08:01:27,423,2022-08-26 08:01:27,"[{'eprintid': 44259, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'docid': 166345, 'main': 'jurnal 3.pdf', 'files': [{'fileid': 480982, 'mime_type': 'application/pdf', 'mtime': '2022-08-26 04:21:22', 'hash_type': 'MD5', 'hash': '07865749fd5f7da8f32b25b20008de57', 'filename': 'jurnal 3.pdf', 'datasetid': 'document', 'filesize': 878303, 'objectid': 166345, 'uri': 'http://repository.lppm.unila.ac.id/id/file/480982'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/166345', 'rev_number': 1}]",Jurnal Rekayasa Kimia dan Lingkungan,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/44259,other,['FT6'],"[{'name': {'honourific': None, 'family': 'Utami', 'lineage': None, 'given': 'Herti'}, 'id': 'herti.utami@eng.unila.ac.id'}]",disk0/00/04/42/59,Peer Review : Penilaian Rekan Sejawat,,,,,,,,,,,,,,,,,,,,,,,,
