,datestamp,lastmod,userid,refereed,uri,full_text_status,documents,publisher,ispublished,divisions,type,dir,date,creators,publication,abstract,subjects,status_changed,eprint_status,metadata_visibility,rev_number,title,eprintid,issn,pagerange,book_title,number,pages,pres_type,event_title,event_type,patent_applicant,id_number,date_type,monograph_type,succeeds,official_url,place_of_pub,copyright_holders,isbn,editors,funders,volume,related_url,corp_creators,projects,contact_email,keywords,institution,note
51,2022-02-22 01:08:17,2022-02-22 01:08:17,276,FALSE,http://repository.lppm.unila.ac.id/id/eprint/39677,public,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 39677, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/160953', 'rev_number': 1, 'main': 'Bayu Boockchapter.pdf', 'docid': 160953, 'files': [{'datasetid': 'document', 'filesize': 3290189, 'fileid': 445193, 'mime_type': 'application/pdf', 'mtime': '2022-02-21 10:23:16', 'hash_type': 'MD5', 'filename': 'Bayu Boockchapter.pdf', 'hash': 'ecc2010db2e7c8251683b8829640ad93', 'objectid': 160953, 'uri': 'http://repository.lppm.unila.ac.id/id/file/445193'}]}]",PKKP-HAM FH Unila,pub,['FH1'],book_section,disk0/00/03/96/77,1970-01-01 00:00:00.000002019,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}}]",,,['K1'],2022-02-22 01:08:17,archive,show,7,Transformasi File Sharing Bussines dan Public Policy: Suatu Tinjauan Yuridis dan Sosiologis,39677,,,Jalan Sunyi Sang Guru: Mendidik Dengan Cinta-Membentuk Insan Hukum Bernurani.,,,,,,,,,,,,,,,,,,,,,,,,
52,2021-04-17 05:19:47,2021-04-17 05:19:47,276,FALSE,http://repository.lppm.unila.ac.id/id/eprint/29397,public,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 29397, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43529', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 176601, 'mime_type': 'application/pdf', 'fileid': 260464, 'filename': 'Transformasi File Sharing Business dan Public Policy.pdf', 'hash': 'e426c39589eb02824caee2fe5f225110', 'mtime': '2021-04-16 04:30:04', 'hash_type': 'MD5', 'objectid': 43529, 'uri': 'http://repository.lppm.unila.ac.id/id/file/260464'}], 'docid': 43529, 'main': 'Transformasi File Sharing Business dan Public Policy.pdf'}]",PKKP-HAM FH UNILA,pub,['FH1'],book_section,disk0/00/02/93/97,2019-01-01 00:00:00.000000000,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,,['K1'],2021-04-17 05:19:47,archive,show,7,Transformasi File Sharing Bussines dan Public Policy: Suatu Tinjauan Yuridis dan Sosiologis Dalam Buku Jalan Sunyi Sang Guru: Mendidik Dengan Cinta-Membentuk Insan Hukum Bernurani.,29397,,,Transformasi File Sharing Bussines dan Public Policy: Suatu Tinjauan Yuridis dan Sosiologis Dalam Buku Jalan Sunyi Sang Guru: Mendidik Dengan Cinta-Membentuk Insan Hukum Bernurani.,,,,,,,,,,,,,,,,,,,,,,,,
53,2021-04-17 05:21:43,2021-04-17 05:21:43,276,FALSE,http://repository.lppm.unila.ac.id/id/eprint/29425,public,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 29425, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43557', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'fileid': 260655, 'mime_type': 'application/pdf', 'mtime': '2021-04-16 07:46:34', 'hash_type': 'MD5', 'filename': 'Reviewer Transformasi File.pdf', 'hash': 'dac8332ef9872e7b5dfd1a79ec72dde2', 'datasetid': 'document', 'filesize': 572276, 'objectid': 43557, 'uri': 'http://repository.lppm.unila.ac.id/id/file/260655'}], 'main': 'Reviewer Transformasi File.pdf', 'docid': 43557}]",PKKP-HAM FH UNILA,pub,['FH1'],book_section,disk0/00/02/94/25,2019-01-01 00:00:00.000000000,"[{'name': {'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2021-04-17 05:21:43,archive,show,7,Transformasi File Sharing Bussines dan Public Policy: Suatu Tinjauan Yuridis dan Sosiologis Dalam Buku Jalan Sunyi Sang Guru: Mendidik Dengan Cinta-Membentuk Insan Hukum Bernurani.,29425,,,Transformasi File Sharing Bussines dan Public Policy: Suatu Tinjauan Yuridis dan Sosiologis Dalam Buku Jalan Sunyi Sang Guru: Mendidik Dengan Cinta-Membentuk Insan Hukum Bernurani.,,,,,,,,,,,,,,,,,,,,,,,,
54,2021-06-07 02:15:28,2021-06-07 02:15:28,807,FALSE,http://repository.lppm.unila.ac.id/id/eprint/32150,public,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/145717', 'rev_number': 1, 'docid': 145717, 'main': 'HUMANISTIC_LAW_ENFORCEMENT_AS_THE__APPLICATION_OF_.pdf', 'files': [{'objectid': 145717, 'uri': 'http://repository.lppm.unila.ac.id/id/file/380422', 'datasetid': 'document', 'filesize': 1254897, 'mime_type': 'application/pdf', 'fileid': 380422, 'filename': 'HUMANISTIC_LAW_ENFORCEMENT_AS_THE__APPLICATION_OF_.pdf', 'hash': '2839c049f78ffec06a1cde0749ec4196', 'mtime': '2021-06-07 01:04:34', 'hash_type': 'MD5'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 32150, 'placement': 1, 'security': 'public'}]",Allied Academies,pub,['FH1'],article,disk0/00/03/21/50,2019-08-01 00:00:00.000000000,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>', 'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None}}, {'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>', 'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]","Journal of Legal, Ethical and Regulatory Issues",Hasil Check Similarity,['K1'],2021-06-07 02:15:28,archive,show,7,Humanistic Law Enforcement as the Application of the Value of Jutice Expediency and Legal Certainty Based on Pancasila,32150,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2021-08-18 06:08:09,2021-08-18 06:08:09,807,FALSE,http://repository.lppm.unila.ac.id/id/eprint/33469,public,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/153300', 'pos': 1, 'format': 'text', 'files': [{'hash': 'f10ba36befff3bd21f3b3a5a1ed00c0f', 'filename': 'KEBIJAKAN PENAL.pdf', 'hash_type': 'MD5', 'mtime': '2021-08-18 02:14:24', 'mime_type': 'application/pdf', 'fileid': 396956, 'filesize': 1466643, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/396956', 'objectid': 153300}], 'docid': 153300, 'main': 'KEBIJAKAN PENAL.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 33469}]",AURA CV. Anugrah Utama Raharja Angota IKAPI,pub,['FH1'],book_section,disk0/00/03/34/69,2019-10-01 00:00:00.000000000,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>', 'name': {'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}, {'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': None}]",,,['K1'],2021-08-18 06:08:09,archive,show,7,Kebijakan Penal Penanggulangan kejahatan Korupsi di Indonesia,33469,,,Kebijakan Penal Penanggulangan kejahatan Korupsi di Indonesia,,,,,,,,,,,,,,,,,,,,,,,,
56,2021-06-07 02:15:25,2021-06-07 02:15:25,807,FALSE,http://repository.lppm.unila.ac.id/id/eprint/32149,public,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 32149, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/145715', 'main': 'Regulatory_Sandbox_Analysis_To_Prevent_Money_Laund.pdf', 'docid': 145715, 'files': [{'mtime': '2021-06-07 00:55:49', 'hash_type': 'MD5', 'hash': '6ac1e9b3f7dd158dd5622395e622b763', 'filename': 'Regulatory_Sandbox_Analysis_To_Prevent_Money_Laund.pdf', 'fileid': 380415, 'mime_type': 'application/pdf', 'filesize': 1468127, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/380415', 'objectid': 145715}]}]",Allied Academies,pub,['FH1'],article,disk0/00/03/21/49,2019-08-01 00:00:00.000000000,"[{'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>'}, {'id': None, 'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]","Journal of Legal, Ethical and Regulatory Issues",Hasil Check Similarity,['K1'],2021-06-07 02:15:25,archive,show,6,Regulatory Sandbox Analysis To Prevent Money Laundering Crime Of Financial Technology In Indonesia,32149,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2019-04-09 02:27:13,2019-04-09 02:27:13,933,FALSE,http://repository.lppm.unila.ac.id/id/eprint/11081,public,"[{'files': [{'fileid': 101291, 'mime_type': 'application/pdf', 'mtime': '2019-04-04 14:10:26', 'hash_type': 'MD5', 'filename': 'english for agribusines edisi revisi.pdf', 'hash': '3b0bb6fe4bfa2439ca13f642d707033f', 'datasetid': 'document', 'filesize': 2962762, 'objectid': 24076, 'uri': 'http://repository.lppm.unila.ac.id/id/file/101291'}], 'main': 'english for agribusines edisi revisi.pdf', 'docid': 24076, 'uri': 'http://repository.lppm.unila.ac.id/id/document/24076', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 11081, 'language': 'en', 'mime_type': 'application/pdf'}]",Pusaka Media,pub,"['FH1', 'FP1']",book,disk0/00/01/10/81,2019-02-01 00:00:00.000000000,"[{'id': 'zainal.abidin@fp.unila.ac.id', 'name': {'family': 'Abidin', 'honourific': None, 'lineage': None, 'given': 'Zainal'}}]",,"This book is revised version of Englsih for Agribusiness, printed in 2017-2018.  This book is a teaching material for student enrolling in English for Agribusiness class.  It contains of chapter, consisting or readings, English structure, problems, and assignment for student activity.
This book covers discussion on easy reading to more complicated passages. By completing reading and learning from this book, student is expected to gain knowledge and skills on understanding agribusiness with context of English",['S1'],2019-04-09 02:27:13,archive,show,10,English for Agribusiness Edisi Revisi,11081,,,,,98.0,,,,,,,,11072.0,http://pusakamedia.com,Bandaer Lampung,['Zainal Abidin'],978-602-5420-79-5,"[{'name': {'honourific': None, 'family': 'Indriani', 'lineage': None, 'given': 'Yaktiworo'}, 'id': 'yakti_indriani@yahoo.com'}, {'id': 'indah.nurmayasari@unila.ac.id', 'name': {'given': 'Indah', 'lineage': None, 'family': 'Nurmayasari', 'honourific': None}}]",,,,,,,,,
58,2022-03-09 06:42:07,2022-03-09 06:42:07,69,FALSE,http://repository.lppm.unila.ac.id/id/eprint/40039,public,"[{'eprintid': 40039, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'main': 'ReviewePengakuan.pdf', 'docid': 161332, 'files': [{'hash': '890948bb5dfe9f0085f9ef3961978da8', 'filename': 'ReviewePengakuan.pdf', 'hash_type': 'MD5', 'mtime': '2022-03-09 06:32:28', 'mime_type': 'application/pdf', 'fileid': 447899, 'filesize': 854277, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/447899', 'objectid': 161332}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161332'}]",Fakultas Hukum Universitas Padjadjaran,pub,['FH1'],article,disk0/00/04/00/39,2019-09-01 00:00:00.000000000,"[{'id': 'ahmad.irzal@fh.unila.ac.id', 'name': {'given': 'Irzal Fardiansyah', 'lineage': None, 'family': 'Ahmad', 'honourific': None}}]",Jurnal Bina Mulia Hukum,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2022-03-09 06:42:07,archive,show,7,Pengakuan terhadap Hukum Pidana Adat di Indonesia,40039,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2019-05-09 02:47:53,2019-05-09 02:47:53,940,TRUE,http://repository.lppm.unila.ac.id/id/eprint/12074,public,"[{'security': 'public', 'placement': 1, 'eprintid': 12074, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'mime_type': 'application/pdf', 'fileid': 108130, 'filename': '5-IOS_Environmental law.pdf', 'hash': 'b94a570426d8ba1d9d935ec7b7707e5d', 'mtime': '2019-05-08 14:39:14', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 108380, 'objectid': 25066, 'uri': 'http://repository.lppm.unila.ac.id/id/file/108130'}], 'main': '5-IOS_Environmental law.pdf', 'docid': 25066, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/25066', 'format': 'text', 'pos': 1}]",IOS Press,pub,['FH1'],article,disk0/00/01/20/74,2019-05-01 00:00:00.000000000,"[{'name': {'given': 'Muhammad', 'lineage': None, 'family': 'Akib', 'honourific': None}, 'id': None}, {'id': 'fxsmj.unila@gmail.com', 'name': {'family': 'Sumarja', 'honourific': None, 'lineage': None, 'given': 'FX'}}, {'name': {'given': 'Heryandi', 'lineage': None, 'honourific': None, 'family': 'Heryandi'}, 'id': 'heryandi.1962@fh.unila.ac.id'}]",Environmental Policy and Law,"Environmental problems, especially their legal and policy aspects, began to attract serious attention in almost all countries, following the 1972 United Nations Conference on the Human Environment (Stockholm, Sweden). Both globally and nationally, the negative impacts of development activities have been recognised as one cause underlying a range of environmental problems.",['K1'],2019-05-09 02:47:53,archive,show,6,Environmental Law Policy as an Approach to Achieve Sustainable Development and Prosperity in an Era of Regional Autonomy,12074,0378-777X (P); 1878-5395 (E),83-87,,1.0,,,,,,940,published,,,"https://content.iospress.com/search?q=author%3A%28%22Sumarja,%20F.X.%22%29",,,,,['---'],49.0,[{'url': 'http://repository.lppm.unila.ac.id'}],"['Fakultas Hukum Universitas Lampung', 'Fakultas Hukum Universitas Lampung', 'Fakultas Hukum Universitas Lampung']",['---'],,,,
60,2021-10-25 03:18:37,2021-10-25 03:18:37,276,FALSE,http://repository.lppm.unila.ac.id/id/eprint/34580,public,"[{'placement': 1, 'security': 'public', 'eprintid': 34580, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'datasetid': 'document', 'filesize': 1667691, 'fileid': 406464, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-10-22 08:00:18', 'filename': 'National_Health_Insurance__AGus__Bayu.pdf', 'hash': 'd40d965cdd8bf834161f1b55e1401a5a', 'objectid': 155133, 'uri': 'http://repository.lppm.unila.ac.id/id/file/406464'}], 'main': 'National_Health_Insurance__AGus__Bayu.pdf', 'docid': 155133, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155133', 'pos': 1, 'format': 'text'}]",,pub,['FH1'],conference_item,disk0/00/03/45/80,1970-01-01 00:00:00.000002019,"[{'name': {'given': 'bayu.sujadmiko@fh.unila.ac.id', 'lineage': None, 'honourific': None, 'family': 'Bayu sujadmiko'}}]",,Hasil Check Similarity,['K1'],2021-10-25 03:18:37,archive,show,7,National Health Insurance: Realizing A Better Public Service and Guaranteeing the Citizens' Constitutional Rights,34580,,,,,,paper,"Proceedings of the 2nd International Conference on Fundamental Rights, I-COFFEES 2019",conference,,,,,,,,,,,,,,,,,,,
61,2022-02-15 07:07:41,2022-02-15 07:07:41,276,,http://repository.lppm.unila.ac.id/id/eprint/39262,public,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160546', 'main': 'Reviewer Pengantar HI.pdf', 'docid': 160546, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/442065', 'objectid': 160546, 'filesize': 369774, 'datasetid': 'document', 'filename': 'Reviewer Pengantar HI.pdf', 'hash': 'f33383eff4681d1fdc2e4ef1ddf5f320', 'mtime': '2022-02-15 02:49:08', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 442065}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 39262, 'placement': 1, 'security': 'public'}]",,pub,['FH1'],patent,disk0/00/03/92/62,1970-01-01 00:00:00.000002019,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Bayu sujadmiko', 'given': 'bayu.sujadmiko@fh.unila.ac.id'}}]",,Hasil Penilaian Sejawat Sebidang atau Peer Reviewe,['K1'],2022-02-15 07:07:41,archive,show,7,Pengantar Hukum Internasional Teknologi Informasi Internasional,39262,,,,,,,,,LPPM UNILA,EC00201946179,published,,,,,,,,,,,,,,,,
62,2019-08-30 08:12:53,2019-08-30 08:12:53,366,FALSE,http://repository.lppm.unila.ac.id/id/eprint/13976,public,"[{'mime_type': 'image/jpeg', 'language': 'en', 'eprintid': 13976, 'security': 'public', 'placement': 2, 'format': 'image', 'pos': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27011', 'rev_number': 1, 'main': 'abstract the 2nd international conference on fundamental rights.jpeg', 'docid': 27011, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/121797', 'objectid': 27011, 'filesize': 118796, 'datasetid': 'document', 'filename': 'abstract the 2nd international conference on fundamental rights.jpeg', 'hash': '5963c3ae59b885144a76e32934fcf454', 'mtime': '2019-08-26 14:14:21', 'hash_type': 'MD5', 'mime_type': 'image/jpeg', 'fileid': 121797}]}, {'docid': 27012, 'main': 'WhatsApp Image 2019-08-26 at 21.03.19.jpeg', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/121800', 'objectid': 27012, 'filesize': 142113, 'datasetid': 'document', 'mtime': '2019-08-26 14:15:21', 'hash_type': 'MD5', 'filename': 'WhatsApp Image 2019-08-26 at 21.03.19.jpeg', 'hash': '492c49a1a2f8f7483ffd4b3de866bada', 'fileid': 121800, 'mime_type': 'image/jpeg'}], 'format': 'image', 'pos': 3, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27012', 'rev_number': 1, 'eprintid': 13976, 'security': 'public', 'placement': 3, 'mime_type': 'image/jpeg', 'language': 'en'}]",Lampung University,pub,['FH1'],article,disk0/00/01/39/76,2019-08-05 00:00:00.000000000,"[{'name': {'given': 'CP', 'lineage': None, 'honourific': None, 'family': 'CANDRA PEBAWATI'}, 'id': 'perbawaticandra@yahoo.com'}]",The 2nd International conference on fundamental rights,"the constitution has mandated that the existence of customary law communities and tehir rights as long as they love still be recognized and respected. this was supported by various national and sectoral laws and regulations which also recognized and respected the customary rights of indigenous people, but in its implementation customary land conflicts continue to occur. From the legal aspect, this condition occurs because there is no legal umbrella to protect the existence of customary law communities at the regional level. this research was conducted to protecting of ulayat lands of customary communities with doctrinal legal research methods. the results of this study show that first, regional authority in protecting indigenous people is obtained from two legal regimes, the regional government legal regime in law no. 23 of 2014 concerning Regional Government and sectoral legal regimes in the fields of land, forestry and human rights. Second, the contextualization of legal protection of ulayat land rights for customary law communities by local governments can be done by estabilishing a Regional Regulation as a legal policy, so that local governments are advised to immediately form regulations that contain and protect customary land rights for customary law community.
keywords: contextualization, community, adat, ulayat, protection.",['JS'],2019-08-30 08:12:53,archive,show,11,LEGAL PROTECTION OF THE ULAYAT RIGHTS BY LOCAL GOVERNMENT: POLICIES AND CONTEXT,13976,,71-71,,,,,,,,,,,,,,,,,,2.0,,['i - coffees 2 faculty of law unila'],,chandra.perbawati@fh.unila.ac.id,"contextualization,community,adat,ulayat,protection",,
