,title,rev_number,metadata_visibility,status_changed,eprint_status,subjects,eprintid,ispublished,publisher,documents,uri,full_text_status,refereed,lastmod,userid,pagerange,datestamp,publication,creators,issn,dir,date,type,divisions,abstract,book_title,pages,event_title,event_type,pres_type,id_number,patent_applicant,date_type
78,PETA JALAN REFORMASI BIROKRASI UNIVERSITAS LAMPUNG TAHUN 2020-2024,7,show,2022-06-08 06:25:04,archive,['K1'],42203,pub,,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 42203, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163898', 'pos': 1, 'format': 'text', 'files': [{'filename': 'Reviewe Peta.pdf', 'hash': '41034cde8b7e91e93cc75035ffaf41cb', 'mtime': '2022-06-08 02:09:50', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 464806, 'filesize': 197167, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/464806', 'objectid': 163898}], 'docid': 163898, 'main': 'Reviewe Peta.pdf'}]",http://repository.lppm.unila.ac.id/id/eprint/42203,public,,2022-06-08 06:25:04,561,,2022-06-08 06:25:04,,"[{'name': {'honourific': None, 'family': 'Budiyono', 'lineage': None, 'given': 'Budiyono'}}]",,disk0/00/04/22/03,1970-01-01 00:00:00.000002021,patent,['FH1'],Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,EC00202164072,LPPM UNILA,published
79,PETA JALAN REFORMASI BIROKRASI UNIVERSITAS LAMPUNG TAHUN 2020-2024,7,show,2022-08-25 07:05:00,archive,['K1'],44236,pub,,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166322', 'format': 'text', 'pos': 1, 'files': [{'objectid': 166322, 'uri': 'http://repository.lppm.unila.ac.id/id/file/480809', 'mime_type': 'application/pdf', 'fileid': 480809, 'hash': 'ee79734e99c550c8625fe63f4bde605d', 'filename': 'haki peta.pdf', 'hash_type': 'MD5', 'mtime': '2022-08-25 06:31:08', 'datasetid': 'document', 'filesize': 11078966}], 'main': 'haki peta.pdf', 'docid': 166322, 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 44236}]",http://repository.lppm.unila.ac.id/id/eprint/44236,public,,2022-08-25 07:05:00,561,,2022-08-25 07:05:00,,"[{'name': {'given': 'Budiyono', 'lineage': None, 'honourific': None, 'family': 'Budiyono'}}]",,disk0/00/04/42/36,1970-01-01 00:00:00.000002021,patent,['FH1'],,,,,,,EC00202164072,LPPM UNILA,published
80,"Pelaksanaan Fungsi Pengawasan DPRD Terhadap Pemerintah
Daerah Dalam Rangka Mewujudkan Good Governance",7,show,2022-06-06 01:27:37,archive,['K1'],42107,pub,,"[{'files': [{'objectid': 163812, 'uri': 'http://repository.lppm.unila.ac.id/id/file/464143', 'datasetid': 'document', 'filesize': 2070486, 'fileid': 464143, 'mime_type': 'application/pdf', 'mtime': '2022-06-06 00:46:02', 'hash_type': 'MD5', 'hash': '72cd7a2900a499b752ebc125c64df871', 'filename': 'BUDIYONO_HKI_2021.pdf'}], 'docid': 163812, 'main': 'BUDIYONO_HKI_2021.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163812', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 42107, 'mime_type': 'application/pdf', 'language': 'en'}]",http://repository.lppm.unila.ac.id/id/eprint/42107,public,,2022-06-06 01:27:37,561,,2022-06-06 01:27:37,,"[{'name': {'given': 'Budiyono', 'lineage': None, 'honourific': None, 'family': 'Budiyono'}}]",,disk0/00/04/21/07,1970-01-01 00:00:00.000002021,patent,['FH1'],,,,,,,EC00202162927,FH UNILA,published
81,Pelaksanaan Fungsi Pengawasan DPRD Terhadap Pemerintah Daerah Dalam Rangka Mewujudkan Good Governance,7,show,2022-06-08 06:25:02,archive,['K1'],42202,pub,,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163897', 'format': 'text', 'pos': 1, 'files': [{'objectid': 163897, 'uri': 'http://repository.lppm.unila.ac.id/id/file/464799', 'datasetid': 'document', 'filesize': 199390, 'fileid': 464799, 'mime_type': 'application/pdf', 'mtime': '2022-06-08 02:07:55', 'hash_type': 'MD5', 'hash': '8ad59e4af035e8e459bf41458a5f8d00', 'filename': 'Reviewe Pelaksana.pdf'}], 'docid': 163897, 'main': 'Reviewe Pelaksana.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 42202}]",http://repository.lppm.unila.ac.id/id/eprint/42202,public,,2022-06-08 06:25:02,561,,2022-06-08 06:25:02,,"[{'name': {'lineage': None, 'family': 'Budiyono', 'honourific': None, 'given': 'Budiyono'}}]",,disk0/00/04/22/02,1970-01-01 00:00:00.000002021,patent,['FH1'],Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,EC00202162927,FH UNILA,published
82,Pelaksanaan Fungsi Pengawasan DPRD Terhadap Pemerintah Daerah Dalam Rangka Mewujudkan Good Governance,7,show,2022-08-25 07:04:56,archive,['K1'],44233,pub,,"[{'placement': 1, 'security': 'public', 'eprintid': 44233, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/480794', 'objectid': 166320, 'mtime': '2022-08-25 06:24:41', 'hash_type': 'MD5', 'hash': '8334bfda7fd4e7cd3efabb3050d3f421', 'filename': 'HAKI PELAKSANAAN.pdf', 'fileid': 480794, 'mime_type': 'application/pdf', 'filesize': 2551818, 'datasetid': 'document'}], 'main': 'HAKI PELAKSANAAN.pdf', 'docid': 166320, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166320', 'pos': 1, 'format': 'text'}]",http://repository.lppm.unila.ac.id/id/eprint/44233,public,,2022-08-25 07:04:56,561,,2022-08-25 07:04:56,,"[{'name': {'given': 'Budiyono', 'lineage': None, 'honourific': None, 'family': 'Budiyono'}}]",,disk0/00/04/42/33,1970-01-01 00:00:00.000002021,patent,['FH1'],,,,,,,EC00202162927,FH UNILA,published
83,Prudential Principles in Forest Management Policies,6,show,2022-06-07 07:55:04,archive,['K1'],42162,pub,JLERI,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/163863', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'mime_type': 'application/pdf', 'fileid': 464574, 'hash': 'bfe2fa78475ae0bf51467da0fa7672d6', 'filename': 'Reviewe Prudential.pdf', 'mtime': '2022-06-07 07:35:37', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 213041, 'objectid': 163863, 'uri': 'http://repository.lppm.unila.ac.id/id/file/464574'}], 'docid': 163863, 'main': 'Reviewe Prudential.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 42162}]",http://repository.lppm.unila.ac.id/id/eprint/42162,public,FALSE,2022-06-07 07:55:04,561,,2022-06-07 07:55:04,"Journal of Legal, Ethical and Regulatory Issues","[{'name': {'given': 'Budiyono', 'family': 'Budiyono', 'honourific': None, 'lineage': None}}]",,disk0/00/04/21/62,1970-01-01 00:00:00.000002021,article,['FH1'],Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,
84,Prudential Principles in Forest Management Policies,6,show,2022-06-07 09:40:06,archive,['K1'],42165,pub,"JLERI,","[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163866', 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/464590', 'objectid': 163866, 'filesize': 2010608, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2022-06-07 08:01:15', 'hash': '9dc27b48c3611d4f7fb9738959fede53', 'filename': 'Similarity Prudential P.pdf', 'fileid': 464590, 'mime_type': 'application/pdf'}], 'main': 'Similarity Prudential P.pdf', 'docid': 163866, 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 42165}]",http://repository.lppm.unila.ac.id/id/eprint/42165,public,FALSE,2022-06-07 09:40:06,561,,2022-06-07 09:40:06,"Journal of Legal, Ethical and Regulatory Issues","[{'name': {'given': 'Budiyono', 'family': 'Budiyono', 'honourific': None, 'lineage': None}}]",,disk0/00/04/21/65,1970-01-01 00:00:00.000002021,article,['FH1'],Hasil Check Similarity,,,,,,,,
85,Prudential Principles in Forest Management Policies,6,show,2022-10-19 04:54:17,archive,['K1'],45835,pub,JLERI,"[{'files': [{'objectid': 184647, 'uri': 'http://repository.lppm.unila.ac.id/id/file/507895', 'datasetid': 'document', 'filesize': 739488, 'fileid': 507895, 'mime_type': 'application/pdf', 'mtime': '2022-10-19 04:04:49', 'hash_type': 'MD5', 'hash': '166738cb5ba46cf85e49a645c9ba9e5f', 'filename': 'Laporan korespodensi JLREI_ Prudential.pdf'}], 'docid': 184647, 'main': 'Laporan korespodensi JLREI_ Prudential.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184647', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 45835, 'language': 'en', 'mime_type': 'application/pdf'}]",http://repository.lppm.unila.ac.id/id/eprint/45835,public,FALSE,2022-10-19 04:54:17,561,,2022-10-19 04:54:17,"Journal of Legal, Ethical and Regulatory Issues","[{'name': {'given': 'Budiyono', 'lineage': None, 'family': 'Budiyono', 'honourific': None}}]",,disk0/00/04/58/35,1970-01-01 00:00:00.000002021,article,['FH1'],Hasil Korespondensi,,,,,,,,
86,Village Government Policy Towards International Investment,6,show,2022-06-08 06:24:54,archive,['K1'],42199,pub,IISTE,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 42199, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/163894', 'rev_number': 1, 'docid': 163894, 'main': 'Reviewe Village.pdf', 'files': [{'objectid': 163894, 'uri': 'http://repository.lppm.unila.ac.id/id/file/464779', 'datasetid': 'document', 'filesize': 217844, 'mime_type': 'application/pdf', 'fileid': 464779, 'hash': '2926762586f02993875e708dea8d4b2b', 'filename': 'Reviewe Village.pdf', 'hash_type': 'MD5', 'mtime': '2022-06-08 02:01:05'}]}]",http://repository.lppm.unila.ac.id/id/eprint/42199,public,FALSE,2022-06-08 06:24:54,561,,2022-06-08 06:24:54,"Journal of Law, Policy and Globalization","[{'name': {'lineage': None, 'honourific': None, 'family': 'Budiyono', 'given': 'Budiyono'}}]",,disk0/00/04/21/99,1970-01-01 00:00:00.000002021,article,['FH1'],Hasil Penilaian Sejawat atau Peer Review,,,,,,,,
87,ADOPSI MODEL TRIPLE HELIX DALAM PEMBENTUKAN PERATURAN DESA,7,show,2022-05-25 06:08:38,archive,['K1'],41833,pub,Unpad Press,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163500', 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/461940', 'objectid': 163500, 'filesize': 1047519, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2022-05-25 06:03:30', 'filename': 'ADOPSI MODEL TRIPLE HELIX.pdf', 'hash': '4a1461c5ed7da925d4e08ae5277dc2c7', 'fileid': 461940, 'mime_type': 'application/pdf'}], 'main': 'ADOPSI MODEL TRIPLE HELIX.pdf', 'docid': 163500, 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 41833}]",http://repository.lppm.unila.ac.id/id/eprint/41833,public,FALSE,2022-05-25 06:08:38,561,,2022-05-25 06:08:38,,"[{'name': {'given': 'Budiyono', 'family': 'Budiyono', 'honourific': None, 'lineage': None}}, {'name': {'given': 'Arif Firmansyah', 'family': 'Ade', 'honourific': None, 'lineage': None}}]",,disk0/00/04/18/33,1970-01-01 00:00:00.000002021,book_section,['FH1'],,"Regulasi yang Baik : Teori, Praktik, dan Evaluasi",,,,,,,
88,Law Enforcement and Justice Issues in Gratification Criminal Cases,6,show,2022-05-11 01:29:12,archive,['K1'],41565,pub,IJCJS,"[{'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 41565, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163225', 'pos': 1, 'format': 'text', 'files': [{'objectid': 163225, 'uri': 'http://repository.lppm.unila.ac.id/id/file/460033', 'datasetid': 'document', 'filesize': 3079510, 'fileid': 460033, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-05-10 09:08:49', 'hash': '1ed6d48b9fd5b79330ecd27a58d03091', 'filename': 'Law Enforcement and Justice Issues in Gratification Criminal Cases.pdf'}], 'docid': 163225, 'main': 'Law Enforcement and Justice Issues in Gratification Criminal Cases.pdf'}]",http://repository.lppm.unila.ac.id/id/eprint/41565,public,FALSE,2022-05-11 01:29:12,836,,2022-05-11 01:29:12,International Journal of Criminal Justice Science,"[{'name': {'given': 'Rifai', 'honourific': None, 'family': 'Eddy', 'lineage': None}}]",,disk0/00/04/15/65,2021-12-01 00:00:00.000000000,article,['FH1'],Hasil Chcek Similarity,,,,,,,,
89,Law Enforcement and Justice Issues in Gratification Criminal Cases,6,show,2022-05-11 07:28:58,archive,['K1'],41575,pub,IJCJS,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 41575, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163235', 'format': 'text', 'pos': 1, 'files': [{'hash_type': 'MD5', 'mtime': '2022-05-11 05:38:32', 'filename': 'Reviewe Law.pdf', 'hash': 'd0bd9276906ceb946792bebea7b2750b', 'fileid': 460132, 'mime_type': 'application/pdf', 'filesize': 150303, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/460132', 'objectid': 163235}], 'main': 'Reviewe Law.pdf', 'docid': 163235}]",http://repository.lppm.unila.ac.id/id/eprint/41575,public,FALSE,2022-05-11 07:28:58,836,,2022-05-11 07:28:58,International Journal of Criminal Justice Science,"[{'name': {'honourific': None, 'family': 'Eddy', 'lineage': None, 'given': 'Rifai'}}]",,disk0/00/04/15/75,1970-01-01 00:00:00.000002021,article,['FH1'],Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,
90,Mediasi Pidana Sebagai Alternative Penyelesaian Perkara Pidana Berbasis Kearifan Lokal,7,show,2022-04-25 01:18:06,archive,['K1'],41395,pub,Pustaka Ali Imron,"[{'security': 'public', 'placement': 1, 'eprintid': 41395, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/458765', 'objectid': 163028, 'filename': 'Mediasi Pidana eRNA Dewi.pdf', 'hash': 'f86fe9a8fb2d16985a15e005ac1abf40', 'hash_type': 'MD5', 'mtime': '2022-04-25 00:26:11', 'mime_type': 'application/pdf', 'fileid': 458765, 'filesize': 2697332, 'datasetid': 'document'}], 'docid': 163028, 'main': 'Mediasi Pidana eRNA Dewi.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163028', 'format': 'text', 'pos': 1}]",http://repository.lppm.unila.ac.id/id/eprint/41395,public,FALSE,2022-04-25 01:18:06,873,,2022-04-25 01:18:06,,"[{'name': {'given': 'susanti', 'lineage': None, 'honourific': None, 'family': 'Emilia susanti'}, 'id': 'emilia.susanti@fh.unila.ac.id'}, {'name': {'given': 'Erna', 'family': 'Erna Dewi', 'honourific': None, 'lineage': None}, 'id': 'erna.dewi@fh.unila.ac.id'}]",,disk0/00/04/13/95,2021-10-01 00:00:00.000000000,book_section,['FH1'],Editor,Mediasi Pidana Sebagai Alternative Penyelesaian Perkara Pidana Berbasis Kearifan Lokal,,,,,,,
91,Reducing the Expenses of Criminal Jurisdictions through Strengthening the Principle of Judgment Based on Local Awareness,6,show,2021-12-16 10:16:14,archive,['K1'],37334,pub,"IJE,","[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 37334, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/158238', 'docid': 158238, 'main': 'Reviewer Reducing.pdf', 'files': [{'objectid': 158238, 'uri': 'http://repository.lppm.unila.ac.id/id/file/427171', 'datasetid': 'document', 'filesize': 2022582, 'mime_type': 'application/pdf', 'fileid': 427171, 'filename': 'Reviewer Reducing.pdf', 'hash': '90dd2a67d6911df91307a312768f34d2', 'mtime': '2021-12-16 02:56:47', 'hash_type': 'MD5'}]}]",http://repository.lppm.unila.ac.id/id/eprint/37334,public,FALSE,2021-12-16 10:16:14,873,,2021-12-16 10:16:14,International Journal of Entrepreneurship,"[{'id': 'erna.dewi@fh.unila.ac.id', 'name': {'given': 'Erna', 'lineage': None, 'family': 'Erna Dewi', 'honourific': None}}]",,disk0/00/03/73/34,1970-01-01 00:00:00.000002021,article,['FH1'],Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,
92,"The Corruption Eradication
Commission (KPK) Supervisory
Board's Role as a Grantor of
Permits in Corruption Crimes",6,show,2023-04-11 07:51:33,archive,['K1'],50250,pub,FH UNILA,"[{'files': [{'objectid': 189948, 'uri': 'http://repository.lppm.unila.ac.id/id/file/542928', 'datasetid': 'document', 'filesize': 2833298, 'fileid': 542928, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2023-04-11 07:42:42', 'hash': '50f9e84da0d7a5866829de777a823ef0', 'filename': 'The Corruption Eradication Commission.pdf'}], 'main': 'The Corruption Eradication Commission.pdf', 'docid': 189948, 'uri': 'http://repository.lppm.unila.ac.id/id/document/189948', 'rev_number': 1, 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 50250, 'mime_type': 'application/pdf', 'language': 'en'}]",http://repository.lppm.unila.ac.id/id/eprint/50250,public,FALSE,2023-04-11 07:51:33,18897,,2023-04-11 07:51:33,Corroptio,"[{'name': {'lineage': None, 'family': 'Heni Siswanto', 'honourific': None, 'given': 'Heni Siswanto'}, 'id': 'siswanto_heni@gmail.com2'}]",,disk0_bak/00/05/02/50,1970-01-01 00:00:00.000002021,article,['FH1'],Hasil Check Similarity,,,,,,,,
93,School Mapping to Support the Implementation an Independent LearningIndependent Campus Program in West Lampung Regency,6,show,2022-03-17 08:08:42,archive,['K1'],40284,pub,IJMMU,"[{'eprintid': 40284, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Review School.pdf', 'docid': 161601, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/449770', 'objectid': 161601, 'mtime': '2022-03-17 03:56:26', 'hash_type': 'MD5', 'filename': 'Review School.pdf', 'hash': '7e81f3f843b41304c62cb24ad7c16a57', 'fileid': 449770, 'mime_type': 'application/pdf', 'filesize': 555882, 'datasetid': 'document'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161601'}]",http://repository.lppm.unila.ac.id/id/eprint/40284,public,FALSE,2022-03-17 08:08:42,1058,,2022-03-17 08:08:42,International Journal of Multicultural and Multireligious Understanding,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'lineage': None, 'family': 'Heryandi', 'honourific': None, 'given': 'Heryandi'}}]",,disk0/00/04/02/84,1970-01-01 00:00:00.000002021,article,['FH1'],Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,
94,School Mapping to Support the Implementation an Independent LearningIndependent Campus Program in West Lampung Regency,6,show,2022-03-17 09:00:51,archive,['K1'],40340,pub,IJMMU,"[{'eprintid': 40340, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'docid': 161653, 'main': 'SHCOOL.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/450172', 'objectid': 161653, 'hash': '30f45e55b7a3fac8f96ded989e4fdbca', 'filename': 'SHCOOL.pdf', 'hash_type': 'MD5', 'mtime': '2022-03-17 08:42:56', 'mime_type': 'application/pdf', 'fileid': 450172, 'filesize': 2614151, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161653'}]",http://repository.lppm.unila.ac.id/id/eprint/40340,public,FALSE,2022-03-17 09:00:51,1058,,2022-03-17 09:00:51,International Journal of Multicultural and Multireligious Understanding,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'lineage': None, 'family': 'Heryandi', 'honourific': None, 'given': 'Heryandi'}}]",,disk0/00/04/03/40,2021-03-01 00:00:00.000000000,article,['FH1'],Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,
95,Partnership Agreement for Business Actors in Improving the Economy in Indonesia,6,show,2022-05-18 09:07:52,archive,['K1'],41682,pub,IJISRT,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 41682, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163343', 'main': 'KASMAWATI-Partnership Agreement for.pdf', 'docid': 163343, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/460899', 'objectid': 163343, 'hash': '2343cb79c821d00fdf842fe0cde85b21', 'filename': 'KASMAWATI-Partnership Agreement for.pdf', 'mtime': '2022-05-18 07:54:03', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 460899, 'filesize': 2126898, 'datasetid': 'document'}]}]",http://repository.lppm.unila.ac.id/id/eprint/41682,public,FALSE,2022-05-18 09:07:52,61,,2022-05-18 09:07:52,International Journal of Innovative Science and Research Technology,"[{'name': {'given': 'Kasmawati', 'family': 'Kasmawati', 'honourific': None, 'lineage': None}}]",,disk0/00/04/16/82,1970-01-01 00:00:00.000002021,article,['FH1'],Hasil Check Similarity,,,,,,,,
96,Urgency of Electronic Licensing Management Licensing Services in Improving the Community Economy,7,show,2022-04-19 08:42:44,archive,['K1'],41378,pub,,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/163010', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'fileid': 458629, 'mime_type': 'application/pdf', 'mtime': '2022-04-19 08:09:27', 'hash_type': 'MD5', 'hash': 'f8462ee8f5451d8456d0c360d45fb686', 'filename': 'Reviewer Urgency.pdf', 'datasetid': 'document', 'filesize': 492099, 'objectid': 163010, 'uri': 'http://repository.lppm.unila.ac.id/id/file/458629'}], 'docid': 163010, 'main': 'Reviewer Urgency.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 41378}]",http://repository.lppm.unila.ac.id/id/eprint/41378,public,FALSE,2022-04-19 08:42:44,61,,2022-04-19 08:42:44,,"[{'name': {'family': 'Kasmawati', 'honourific': None, 'lineage': None, 'given': 'Kasmawati'}}]",,disk0/00/04/13/78,1970-01-01 00:00:00.000002021,conference_item,['FH1'],Hasil Penilaian Sejawat Sebidang atau Peer Review,,,"Advances in Social Science, Education and Humanities Research",conference,paper,,,
97,Potret Kebijakan Penerapan Keterbukaan Informasi Publik pada Ersidang Perkara Pidana di Indonesia,7,show,2022-06-13 10:04:17,archive,['K1'],42407,pub,Thafa Media,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164119', 'format': 'text', 'pos': 1, 'files': [{'filesize': 8037784, 'datasetid': 'document', 'filename': 'BUKU KONTRUKSI HUKUM-Esmi.pdf', 'hash': '30b27d320623bac1ec9ffdb4c4c87837', 'mtime': '2022-06-13 09:19:05', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 466268, 'uri': 'http://repository.lppm.unila.ac.id/id/file/466268', 'objectid': 164119}], 'main': 'BUKU KONTRUKSI HUKUM-Esmi.pdf', 'docid': 164119, 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 42407}]",http://repository.lppm.unila.ac.id/id/eprint/42407,public,FALSE,2022-06-13 10:04:17,807,,2022-06-13 10:04:17,,"[{'id': 'maroniunila@gmail.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Maroni', 'given': 'Maroni'}}]",,disk0/00/04/24/07,1970-01-01 00:00:00.000002021,book_section,['FH1'],,Konstruksi Hukum dalam Persepektif Spritual Pluralistik kumpulan Pemikiran dalam Rangka Purnabakti,,,,,,,
98,Potret Kebijakan Penerapan Keterbukaan Informasi Publik pada Ersidang Perkara Pidana di Indonesia,8,show,2022-06-16 09:23:10,archive,['K1'],42546,pub,Thafa Media,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 42546, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164252', 'rev_number': 1, 'main': 'Review Potret.pdf', 'docid': 164252, 'files': [{'objectid': 164252, 'uri': 'http://repository.lppm.unila.ac.id/id/file/467249', 'mime_type': 'application/pdf', 'fileid': 467249, 'filename': 'Review Potret.pdf', 'hash': 'a28ab663ee0e68d3fd4b2baf6a45dc36', 'mtime': '2022-06-16 07:53:35', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 41736}]}]",http://repository.lppm.unila.ac.id/id/eprint/42546,public,FALSE,2022-06-16 09:23:10,807,,2022-06-16 09:23:10,,"[{'id': 'maroniunila@gmail.com', 'name': {'lineage': None, 'family': 'Maroni', 'honourific': None, 'given': 'Maroni'}}]",,disk0/00/04/25/46,1970-01-01 00:00:00.000002021,book_section,['FH1'],Hasil Penilaian Sejawat Sebidang atau Peer Review,Potret Kebijakan Penerapan Keterbukaan Informasi Publik pada Ersidang Perkara Pidana di Indonesia,,,,,,,
99,Dimensi Hukum di Masa Pandemic,7,show,2022-04-14 01:34:46,archive,['K1'],41307,pub,Fakultas Hukum Unila,"[{'docid': 162899, 'main': 'Dimensi Hukum di Masa Pandemic.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/458054', 'objectid': 162899, 'mtime': '2022-04-13 05:28:49', 'hash_type': 'MD5', 'filename': 'Dimensi Hukum di Masa Pandemic.pdf', 'hash': 'f05623b1e6bfcfc0aaaddd443d6718ba', 'fileid': 458054, 'mime_type': 'application/pdf', 'filesize': 13830643, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/162899', 'rev_number': 1, 'eprintid': 41307, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",http://repository.lppm.unila.ac.id/id/eprint/41307,public,FALSE,2022-04-14 01:34:46,911,,2022-04-14 01:34:46,,"[{'name': {'given': 'Maya Shafira', 'lineage': None, 'honourific': None, 'family': 'Maya Shafira'}, 'id': 'mayashafira@fh.unila.ac.id'}, {'id': 'fakihugm@gmail.com', 'name': {'honourific': None, 'family': 'Fakih', 'lineage': None, 'given': 'M'}}]",,disk0/00/04/13/07,1970-01-01 00:00:00.000002021,book_section,['FH1'],,Dimensi Hukum di Masa Pandemic,,,,,,,
