,userid,lastmod,datestamp,ispublished,documents,full_text_status,uri,type,divisions,patent_applicant,creators,date,dir,id_number,eprint_status,status_changed,subjects,title,rev_number,metadata_visibility,eprintid,date_type,abstract,refereed,publisher,publication,book_title,pres_type,event_title,event_type,pagerange,event_location,event_dates,pages,issn,monograph_type,number,keywords,volume,official_url,related_url,succeeds
66,276,2022-02-15 02:24:08,2022-02-15 02:24:08,pub,"[{'files': [{'datasetid': 'document', 'filesize': 381825, 'mime_type': 'application/pdf', 'fileid': 441921, 'hash': '71f9e25b50b1bf1b0e295e4f77c567ae', 'filename': 'Reviewer Pengaruh.pdf', 'mtime': '2022-02-15 01:29:21', 'hash_type': 'MD5', 'objectid': 160522, 'uri': 'http://repository.lppm.unila.ac.id/id/file/441921'}], 'main': 'Reviewer Pengaruh.pdf', 'docid': 160522, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160522', 'rev_number': 1, 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 39235, 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/39235,book_section,['FH1'],,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}}]",2020-08-01 00:00:00.000000000,disk0/00/03/92/35,,archive,2022-02-15 02:24:08,['K1'],Pengaruh Special 301 Report Terhadap Penegakan Hukum Haki Di Indonesia,7,show,39235,,Hasil Penilaian sejawat Sebidang atau Peer Reviewe,FALSE,Pusaka Media Anggota IKAPI.,,inergitas & Optimalisasi Peran Perguruan Tinggi Sebagai Upaya Peningkatan Inovasi Dalam Bidang Kekayaan Intelektual.,,,,,,,,,,,,,,,
67,276,2021-04-17 05:20:53,2021-04-17 05:20:52,pub,"[{'eprintid': 29416, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'SINERGITAS DAN OPTIMALISASI PERAN PERGURUAN TINGGI SEBAGAI UPAYA.pdf', 'docid': 43547, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/260595', 'objectid': 43547, 'mtime': '2021-04-16 06:47:05', 'hash_type': 'MD5', 'hash': '411531dcbc30c163b64e5b7855ee2d10', 'filename': 'SINERGITAS DAN OPTIMALISASI PERAN PERGURUAN TINGGI SEBAGAI UPAYA.pdf', 'fileid': 260595, 'mime_type': 'application/pdf', 'filesize': 2375853, 'datasetid': 'document'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43547', 'rev_number': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/29416,book_section,['FH1'],,"[{'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-08-01 00:00:00.000000000,disk0/00/02/94/16,,archive,2021-04-17 05:20:52,['K1'],Pengaruh Special 301 Report Terhadap Penegakan Hukum Haki Di Indonesia Dalam Buku Sinergitas & Optimalisasi Peran Perguruan Tinggi Sebagai Upaya Peningkatan Inovasi Dalam Bidang Kekayaan Intelektual.,7,show,29416,,,FALSE,Pusaka Media Anggota IKAPI,,Pengaruh Special 301 RSinergitas & Optimalisasi Peran Perguruan Tinggi Sebagai Upaya Peningkatan Inovasi Dalam Bidang Kekayaan Intelektual.,,,,,,,,,,,,,,,
68,276,2021-04-17 05:21:38,2021-04-17 05:21:38,pub,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43556', 'main': 'Reviewer Pengaruh Special.pdf', 'docid': 43556, 'files': [{'objectid': 43556, 'uri': 'http://repository.lppm.unila.ac.id/id/file/260648', 'datasetid': 'document', 'filesize': 394631, 'fileid': 260648, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-04-16 07:44:03', 'filename': 'Reviewer Pengaruh Special.pdf', 'hash': '838c6e0d1f9754389dc88640ed6bf23f'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 29424, 'placement': 1, 'security': 'public'}]",public,http://repository.lppm.unila.ac.id/id/eprint/29424,book_section,['FH1'],,"[{'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-08-01 00:00:00.000000000,disk0/00/02/94/24,,archive,2021-04-17 05:21:38,['K1'],Pengaruh Special 301 Report Terhadap Penegakan Hukum Haki Di Indonesia Dalam Buku Sinergitas & Optimalisasi Peran Perguruan Tinggi Sebagai Upaya Peningkatan Inovasi Dalam Bidang Kekayaan Intelektual.,7,show,29424,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,PUSAKA MEDIA ANGGOTA IKAPI,,Pengaruh Special 301 Report Terhadap Penegakan Hukum Haki Di Indonesia Dalam Buku Sinergitas & Optimalisasi Peran Perguruan Tinggi Sebagai Upaya Peningkatan Inovasi Dalam Bidang Kekayaan Intelektual.,,,,,,,,,,,,,,,
69,276,2021-09-23 09:20:46,2021-09-23 09:20:46,pub,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/154625', 'rev_number': 1, 'main': 'Reviewer Pengaruh Special.pdf', 'docid': 154625, 'files': [{'fileid': 402879, 'mime_type': 'application/pdf', 'mtime': '2021-09-23 09:01:04', 'hash_type': 'MD5', 'hash': 'fb700bf6b2295a3fad9f023beb0087eb', 'filename': 'Reviewer Pengaruh Special.pdf', 'datasetid': 'document', 'filesize': 407689, 'objectid': 154625, 'uri': 'http://repository.lppm.unila.ac.id/id/file/402879'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 34146, 'placement': 1, 'security': 'public'}]",public,http://repository.lppm.unila.ac.id/id/eprint/34146,book_section,['FH1'],,"[{'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",1970-01-01 00:00:00.000002020,disk0/00/03/41/46,,archive,2021-09-23 09:20:46,['K1'],Pengaruh Special 301 Report Terhadap Penegakan Hukum Haki Di Indonesia Dalam Buku Sinergitas & Optimalisasi Peran Perguruan Tinggi Sebagai Upaya Peningkatan Inovasi Dalam Bidang Kekayaan Intelektual.,7,show,34146,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,Pusaka Media Anggota IKAPI,,Pengaruh Special 301 Report Terhadap Penegakan Hukum Haki Di Indonesia Dalam Buku Sinergitas & Optimalisasi Peran Perguruan Tinggi Sebagai Upaya Peningkatan Inovasi Dalam Bidang Kekayaan Intelektual.,,,,,,,,,,,,,,,
70,69,2021-05-27 02:40:18,2021-05-27 02:40:18,pub,"[{'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/366750', 'objectid': 139641, 'hash': '3d13d485f2285c4c960d13ae03030436', 'filename': 'Review Irzal Pertimbangan Hukum.pdf', 'hash_type': 'MD5', 'mtime': '2021-05-27 02:08:58', 'mime_type': 'application/pdf', 'fileid': 366750, 'filesize': 400464, 'datasetid': 'document'}], 'docid': 139641, 'main': 'Review Irzal Pertimbangan Hukum.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/139641', 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 30939, 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/30939,article,['FH1'],,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-05-01 00:00:00.000000000,disk0/00/03/09/39,,archive,2021-05-27 02:40:18,['K1'],Pertimbangan Hukum Hakim dalam Penjatuhan Sanksi Pembinaan Terhadap Anak Pelaku Pencurian dengan Pemberatan,6,show,30939,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,PDIH Fakultas Hukum Universitas Padjadjaran,Jurnal Pancasila Law Review,,,,,,,,,,,,,,,,
71,1065,2021-03-17 08:52:22,2021-03-17 08:52:22,pub,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42489', 'rev_number': 1, 'docid': 42489, 'main': '5. Softfile Buku Coastal Tourism.pdf', 'files': [{'objectid': 42489, 'uri': 'http://repository.lppm.unila.ac.id/id/file/252688', 'mime_type': 'application/pdf', 'fileid': 252688, 'filename': '5. Softfile Buku Coastal Tourism.pdf', 'hash': 'df6e78ced6ab0c7b7ea0fd85cda54d24', 'hash_type': 'MD5', 'mtime': '2021-03-17 01:09:28', 'datasetid': 'document', 'filesize': 1248600}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 28441, 'placement': 1, 'security': 'public'}]",public,http://repository.lppm.unila.ac.id/id/eprint/28441,book_section,['FH1'],,"[{'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-03-01 00:00:00.000000000,disk0/00/02/84/41,,archive,2021-03-17 08:52:22,['K1'],Pola Regulasi Daerah yang Ideal untuk Mewujudkan Competitive Coastal Tourism di Kabupaten Pesisir Barat,7,show,28441,,,FALSE,Pusaka Media Anggota IKAPI,,Pola Regulasi Daerah yang Ideal untuk Mewujudkan Competitive Coastal Tourism di Kabupaten Pesisir Barat,,,,,,,113.0,,,,,,,,
72,1065,2021-03-29 09:04:11,2021-03-29 09:04:11,pub,"[{'files': [{'datasetid': 'document', 'filesize': 256043, 'mime_type': 'application/pdf', 'fileid': 254563, 'filename': 'Reviewer Pola Regulasi Daerah.pdf', 'hash': '77678f242e800ff09cf3961043144591', 'mtime': '2021-03-29 08:45:26', 'hash_type': 'MD5', 'objectid': 42747, 'uri': 'http://repository.lppm.unila.ac.id/id/file/254563'}], 'main': 'Reviewer Pola Regulasi Daerah.pdf', 'docid': 42747, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42747', 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 28692, 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/28692,book_section,['FH1'],,"[{'name': {'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-03-01 00:00:00.000000000,disk0/00/02/86/92,,archive,2021-03-29 09:04:11,['K1'],Pola Regulasi Daerah yang Ideal untuk Mewujudkan Competitive Coastal Tourism di Kabupaten Pesisir Barat,7,show,28692,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,Pusaka Media Anggota IKAPI,,Pola Regulasi Daerah yang Ideal untuk Mewujudkan Competitive Coastal Tourism di Kabupaten Pesisir Barat,,,,,,,113.0,,,,,,,,
73,1065,2021-05-18 07:19:20,2021-05-18 07:19:20,pub,"[{'main': 'Pola Regulasi.pdf', 'docid': 135595, 'files': [{'objectid': 135595, 'uri': 'http://repository.lppm.unila.ac.id/id/file/357823', 'fileid': 357823, 'mime_type': 'application/pdf', 'mtime': '2021-05-18 04:24:09', 'hash_type': 'MD5', 'filename': 'Pola Regulasi.pdf', 'hash': '0940ffced6e264890cb10aa0053d7150', 'datasetid': 'document', 'filesize': 371853}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/135595', 'rev_number': 1, 'eprintid': 30184, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/30184,monograph,['FH1'],,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-03-01 00:00:00.000000000,disk0/00/03/01/84,,archive,2021-05-18 07:19:20,['K1'],Pola Regulasi Daerah yang Ideal untuk Mewujudkan Competitive Coastal Tourism di Kabupaten Pesisir Barat,7,show,30184,,Hasil Penilaian Sejawat Sebidang atau Peer Review,,Pusaka Media Anggota IKAPI,,,,,,,,,,,other,,,,,,
74,1065,2022-02-23 07:25:35,2022-02-23 07:25:35,pub,"[{'security': 'public', 'placement': 1, 'eprintid': 39759, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'mtime': '2022-02-23 03:47:15', 'hash_type': 'MD5', 'hash': '36616f69c149ba68ad69065056cbb24c', 'filename': 'POLA.pdf', 'fileid': 445879, 'mime_type': 'application/pdf', 'filesize': 568343, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/445879', 'objectid': 161035}], 'docid': 161035, 'main': 'POLA.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161035', 'format': 'text', 'pos': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/39759,book_section,['FH1'],,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None}}]",1970-01-01 00:00:00.000002020,disk0/00/03/97/59,,archive,2022-02-23 07:25:35,['K1'],Pola Regulasi Daerah yang Ideal untuk Mewujudkan Competitive Coastal Tourism di Kabupaten Pesisir Barat,7,show,39759,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,Pusaka Media Anggota IKAPI,,Pola Regulasi Daerah yang Ideal untuk Mewujudkan Competitive Coastal Tourism di Kabupaten Pesisir Barat,,,,,,,,,,,,,,,
75,147,2021-05-19 02:08:45,2021-05-19 02:08:45,pub,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/135709', 'docid': 135709, 'main': 'abstrak book 9 Nov 2020.pdf', 'files': [{'objectid': 135709, 'uri': 'http://repository.lppm.unila.ac.id/id/file/358066', 'fileid': 358066, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-05-19 01:11:42', 'hash': 'b3a5ed9f50ea7780d0d3276c87b80627', 'filename': 'abstrak book 9 Nov 2020.pdf', 'datasetid': 'document', 'filesize': 3025544}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 30205, 'placement': 1, 'security': 'public'}]",public,http://repository.lppm.unila.ac.id/id/eprint/30205,conference_item,['FH1'],,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">rohaini.arifien81@gmail.com</font></font>', 'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",1970-01-01 00:00:00.000002020,disk0/00/03/02/05,,archive,2021-05-19 02:08:45,['K1'],Protecting Traditional Knowledge : Measures and Efforts to Develop the Defensive Protection For Traditional Knowledge of Lampung,7,show,30205,,,FALSE,,,,other,International Conference on Social Sciences ULICoSS 2020,conference,,,,,,,,,,,,
76,147,2021-05-27 02:33:36,2021-05-27 02:33:36,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 30955, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/139731', 'format': 'text', 'pos': 1, 'files': [{'objectid': 139731, 'uri': 'http://repository.lppm.unila.ac.id/id/file/366968', 'datasetid': 'document', 'filesize': 364871, 'mime_type': 'application/pdf', 'fileid': 366968, 'filename': 'Review Rohaini Protecting.pdf', 'hash': '4c45780a72516c233028203e2618b31e', 'hash_type': 'MD5', 'mtime': '2021-05-27 02:31:20'}], 'docid': 139731, 'main': 'Review Rohaini Protecting.pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/30955,conference_item,['FH1'],,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">rohaini.arifien81@gmail.com</font></font>', 'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",1970-01-01 00:00:00.000002020,disk0/00/03/09/55,,archive,2021-05-27 02:33:36,['K1'],Protecting Traditional Knowledge : Measures and Efforts to Develop the Defensive Protection For Traditional Knowledge of Lampung,7,show,30955,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,,,,other,nternational Conference on Social Sciences ULICoSS 2020,conference,,,,,,,,,,,,
77,1065,2022-02-23 07:25:57,2022-02-23 07:25:57,pub,"[{'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/445948', 'objectid': 161046, 'filesize': 601176, 'datasetid': 'document', 'filename': 'RE- CONCEPTUALIZING.pdf', 'hash': 'b2911fc0db10c534b8fd46e7249a1063', 'hash_type': 'MD5', 'mtime': '2022-02-23 04:20:11', 'mime_type': 'application/pdf', 'fileid': 445948}], 'main': 'RE- CONCEPTUALIZING.pdf', 'docid': 161046, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161046', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 39770, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/39770,conference_item,['FH1'],,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None}}]",1970-01-01 00:00:00.000002020,disk0/00/03/97/70,,archive,2022-02-23 07:25:57,['K1'],Re-Conceptualizing Workers’ Constitutional Rights in the Cipta Kerja Bill based on the Indonesian Welfare State Principles,7,show,39770,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,,,,other,THE 1st PROCEEDING International Conference And Call Paper,conference,,,,,,,,,,,,
78,1065,2022-02-24 08:15:59,2022-02-24 08:15:59,pub,"[{'files': [{'filesize': 3875679, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2022-02-24 03:25:29', 'hash': '6b3578f294169f22a133c8fabc92ca31', 'filename': 'Omnibus Law Opportunities And Challenges Towards Entrepreneurs And Labor _ Comparative Review law.pdf', 'fileid': 446087, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/446087', 'objectid': 161064}], 'docid': 161064, 'main': 'Omnibus Law Opportunities And Challenges Towards Entrepreneurs And Labor _ Comparative Review law.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161064', 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 39786, 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/39786,conference_item,['FH1'],,"[{'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",1970-01-01 00:00:00.000002020,disk0/00/03/97/86,,archive,2022-02-24 08:15:59,['K1'],Re-Conceptualizing Workers’ Constitutional Rights in the Cipta Kerja Bill based on the Indonesian Welfare State Principles,7,show,39786,,Hasil Check Similarity,FALSE,,,,other,THE 1st PROCEEDING International Conference And Call Paper,conference,,,,,,,,,,,,
79,1065,2022-02-21 04:43:42,2022-02-21 04:43:42,pub,"[{'eprintid': 39667, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'YUSWANTO REDESAIN HUKUM PERIMBANGAN KEUANGAN.pdf', 'docid': 160943, 'files': [{'objectid': 160943, 'uri': 'http://repository.lppm.unila.ac.id/id/file/445111', 'datasetid': 'document', 'filesize': 27917012, 'mime_type': 'application/pdf', 'fileid': 445111, 'filename': 'YUSWANTO REDESAIN HUKUM PERIMBANGAN KEUANGAN.pdf', 'hash': '9239785fdebe8d1c09c440f9dfd2d95a', 'hash_type': 'MD5', 'mtime': '2022-02-21 04:41:33'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160943'}, {'eprintid': 39667, 'security': 'public', 'placement': 2, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 160944, 'main': 'YUSWANTO REDESAIN HUKUM PERIMBANGAN KEUANGAN.pdf', 'files': [{'filesize': 27917012, 'datasetid': 'document', 'mtime': '2022-02-21 04:41:46', 'hash_type': 'MD5', 'hash': '9239785fdebe8d1c09c440f9dfd2d95a', 'filename': 'YUSWANTO REDESAIN HUKUM PERIMBANGAN KEUANGAN.pdf', 'fileid': 445113, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/445113', 'objectid': 160944}], 'format': 'text', 'pos': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160944', 'rev_number': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/39667,book_section,['FH1'],,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None}}]",1970-01-01 00:00:00.000002020,disk0/00/03/96/67,,archive,2022-02-21 04:43:42,['K1'],Redesain Hukum Perimbangan Keuangan dari Dana Bagi Hasil Sektor Pajak,8,show,39667,,,FALSE,PUSAKA MEDIA Anggota IKAPI,,Redesain Hukum Perimbangan Keuangan dari Dana Bagi Hasil Sektor Pajak,,,,,,,,,,,,,,,
