,userid,lastmod,datestamp,documents,ispublished,number,refereed,full_text_status,uri,type,divisions,creators,issn,publication,dir,status_changed,eprint_status,abstract,subjects,official_url,title,metadata_visibility,volume,rev_number,eprintid,publisher,date_type,related_url,pagerange,contributors,corp_creators,pres_type,event_type,event_dates,event_title,event_location,id_number,contact_email,isbn,place_of_pub,keywords,referencetext
62,956,2019-05-08 07:31:27,2019-05-08 07:31:27,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/24883', 'docid': 24883, 'main': '17060-38353-1-PB.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/106818', 'objectid': 24883, 'filesize': 492251, 'datasetid': 'document', 'hash': 'f3d18540ad63992bb5901b215477c675', 'filename': '17060-38353-1-PB.pdf', 'hash_type': 'MD5', 'mtime': '2019-05-07 04:23:04', 'mime_type': 'application/pdf', 'fileid': 106818}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 11894, 'security': 'public', 'placement': 1}]",pub,,TRUE,public,http://repository.lppm.unila.ac.id/id/eprint/11894,article,['FKIP15'],"[{'id': None, 'name': {'given': 'Arwin', 'lineage': None, 'family': 'Surbakti', 'honourific': None}}, {'id': 'bertiyolida@yahoo.com', 'name': {'given': 'Berti', 'lineage': None, 'family': 'Yolida', 'honourific': None}}]",2621-5594,Jurnal Bioterdidik: Wahana Ekspresi Ilmiah,disk0/00/01/18/94,2019-05-08 07:31:27,archive,"Penelitian ini bertujuan untuk mengetahui signifikansi, keeratan, arah, dan kontribusi dari pengetahuan tentang perubahan lingkungan dengan sikap peserta didik dalam pengelolaan sampah 3R di SMA. Desain yang digunakan pada penelitian ini adalah desain ex post facto. Teknik pengambilan sampel menggunakan cluster random sampling. Data penelitian diperoleh menggunakan diperoleh menggunakan tes dan kuesioner. Teknik analisis data menggunakan analisis regresi linier sederhana. Hasil uji hipotesis menunjukkan bahwa adanya hubungan yang signifikan antara  pengetahuan tentang perubahan lingkungan dengan sikap dalam pengelolaan sampah metode 3R, terdapat keeratan hubungan dengan kategori sedang, selanjutnya adanya hubungan yang positif antara kedua variabel, dengan demikian pengetahuan tentang perubahan lingkungan memberikan kontribusi yang rendah terhadap sikap dalam pengelolaan sampah 3R.",['L1'],,Hubungan antara Pengetahuan tentang Perubahan Lingkungan dengan Sikap Peserta Didik dalam Pengelolaan Sampah Metode 3R di SMA,show,,8,11894,Prodi Pendidikan Biologi FKIP Unila,,,,,,,,,,,,,,,,
63,956,2021-11-12 00:54:44,2021-11-12 00:54:44,"[{'main': 'LAPORAN PENGAB 21 MGMP LAMb EDIT.pdf', 'docid': 157223, 'files': [{'objectid': 157223, 'uri': 'http://repository.lppm.unila.ac.id/id/file/419539', 'fileid': 419539, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-11-11 22:58:09', 'filename': 'LAPORAN PENGAB 21 MGMP LAMb EDIT.pdf', 'hash': '729e85ffe99ac7e59129ff32be92f3ad', 'datasetid': 'document', 'filesize': 1118441}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/157223', 'rev_number': 1, 'eprintid': 36284, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",unpub,,,public,http://repository.lppm.unila.ac.id/id/eprint/36284,other,['FKIP15'],"[{'name': {'honourific': None, 'family': 'Surbakti', 'lineage': None, 'given': 'Arwin'}, 'id': None}, {'id': 'tina_yunarti@yahoo.com', 'name': {'given': 'Tina', 'lineage': None, 'honourific': None, 'family': 'Yunarti'}}, {'name': {'given': 'Tia', 'lineage': None, 'honourific': None, 'family': 'Agnesa'}, 'id': 'tia.agnesa88@fkip.unila.ac.id'}, {'id': None, 'name': {'given': 'Santy', 'honourific': None, 'family': 'Setiawati', 'lineage': None}}]",,,disk0/00/03/62/84,2021-11-12 00:54:44,archive,,['L1'],,WORKSHOP PEMBELAJARAN BIODIVERSITAS  MGMP BIOLOGI SMA DI KABUPATEN LAMPUNG BARAT KAWASAN TAMAN NASIONAL BUKIT  BARISAN SELATAN 2021,show,,7,36284,FKIP Unila,,,,,,,,,,,,,,,,
64,956,2020-05-26 01:55:40,2020-05-26 01:55:40,"[{'eprintid': 20486, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': '16959-38184-1-PB(1).pdf', 'docid': 33836, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/192456', 'objectid': 33836, 'mtime': '2020-05-26 00:42:10', 'hash_type': 'MD5', 'hash': '4cce9b9dc4f1bca97d6b5b92255b67f7', 'filename': '16959-38184-1-PB(1).pdf', 'fileid': 192456, 'mime_type': 'application/pdf', 'filesize': 216886, 'datasetid': 'document'}], 'format': 'text', 'pos': 1, 'rev_number': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/33836'}]",pub,6.0,TRUE,public,http://repository.lppm.unila.ac.id/id/eprint/20486,article,['FKIP15'],"[{'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Winingdyah', 'given': 'Vidi Ayu'}}, {'name': {'honourific': None, 'family': 'Surbakti', 'lineage': None, 'given': 'Arwin'}, 'id': None}, {'name': {'given': 'Rini Rita', 'honourific': None, 'family': 'Marpaung', 'lineage': None}, 'id': 'ritamarpaung15@yahoo.co.id'}]",2621-5594,Jurnal Bioterdidik: Wahana Ekspresi Ilmiah,disk0/00/02/04/86,2020-05-26 01:55:40,archive,"Penelitian ini bertujuan menentukan perbedaan pengetahuan biodiversitas dan sikap peduli lingkungan antara peserta didik di Sekolah Kawasan TNWK dengan di Kota Bandar Lampung. Pengambilan sampel menggunakan random sampling. Desain penelitian adalah ex post facto. Data penelitian diperoleh dari tes dan kuisioner, kemudian dianalisis menggunakan uji t. Hasil penelitian menunjukan terdapat perbedaan antara pengetahuan biodiversitas dan sikap peduli lingkung antara sekolah kawasan TNWK dengan sekolah di kota Bandar Lampung. Hasil uji regresi linier sederhana menunjukan terdapat pengaruh antara pengetahuan tentang biodiversitas terhadap sikap peduli lingkungan peserta didik di Sekolah Kawasan TNWK. Sedangkan pengetahuan pengetahuan tentang biodiversitas peserta didik di sekolah Kota Bandar Lampung tidak terdapat pengaruh terhadap sikap peduli lingkungan.

Kata Kunci: kawasan TNWK, pengetahuan biodiversitas, sikap peduli lingkungan",['L1'],,Perbedaan Pengetahuan Biodiversitas Dan Sikap Peduli Lingkungan Antara Peserta Didik Di Sekolah Kawasan TNWK,show,6.0,7,20486,Prodi Pendidikan Biologi FKIP Unila,,,,,,,,,,,,,,,,
65,3961,2021-05-28 07:36:58,2021-05-28 07:36:58,"[{'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 19264, 'uri': 'http://repository.lppm.unila.ac.id/id/document/32495', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'fileid': 161376, 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'hash_type': 'MD5', 'mtime': '2020-04-22 10:23:35', 'hash': '9385b448f83d3077668c37bde450a3fe', 'filename': 'Artikel ICOPE 2019.docx', 'datasetid': 'document', 'filesize': 55714, 'objectid': 32495, 'uri': 'http://repository.lppm.unila.ac.id/id/file/161376'}], 'docid': 32495, 'main': 'Artikel ICOPE 2019.docx'}]",pub,,TRUE,public,http://repository.lppm.unila.ac.id/id/eprint/19264,article,['FKIP15'],"[{'id': 'wisnujuliwiono@gmail.com', 'name': {'given': 'Wisnu Juli', 'honourific': None, 'family': 'Wiono', 'lineage': None}}]",,Atlantis Press,disk0/00/01/92/64,2021-05-28 07:36:58,archive,"Objective assessment tests are not able to describe students’ abilities comprehensively, so alternative forms of assessment are needed. This study aims to reveal the contribution of alternative assessment forms of learning journals in the study of Botany Phanerogamae courses. This type of research is descriptive by asking students to make learning journals after each lecture session. The subjects of the study were 35 students who joint the Botany Phanerogamae course. Data collection techniques were carried out by collecting learning journals and objective tests. The collected data was analyzed by quantitative descriptive, and qualitative descriptive. The results showed that 94% of students had demonstrated accuracy, 83% were able to remember the learning process, 75% were able to identify concrete facts and reasons, 49% were able to find the benefits of lecture material, 93% were able to describe lecture material, 60% were able to formulate problems, 80% able to explain the explanation of the lecturer, 77% able to describe the way he studied, 91% were able to identify the way the lecturer motivated, and 89% were able to formulate lessons learned from the lecture. Although there are still some weaknesses, the learning journal is able to reveal many aspects of student competence.",['L1'],,The Contribution of Learning Journal in Botany Phanerogamae Course,show,,8,19264,,published,,,,,,,,,,,,,,,
66,3961,2021-12-28 04:13:15,2021-12-28 04:13:15,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/158390', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'objectid': 158390, 'uri': 'http://repository.lppm.unila.ac.id/id/file/428175', 'datasetid': 'document', 'filesize': 3520496, 'fileid': 428175, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-12-28 02:43:23', 'filename': 'SISTEM REPRODUKSI MANUSIA-hal cover sd rom.pdf', 'hash': 'ec86b9b6a8f69839a140193e8e7b534e'}], 'main': 'SISTEM REPRODUKSI MANUSIA-hal cover sd rom.pdf', 'docid': 158390, 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 37467}]",pub,,TRUE,public,http://repository.lppm.unila.ac.id/id/eprint/37467,book,['FKIP15'],"[{'name': {'given': 'Wisnu Juli', 'lineage': None, 'family': 'Wiono', 'honourific': None}, 'id': 'wisnu.juli@fkip.unila.ac.id'}]",,,disk0/00/03/74/67,2021-12-28 04:13:15,archive,"KATA PENGANTAR
Alhamdulillah, segala puji bagi Allah Tuhan semesta alam. Puji syukur penulis panjatkan karena masih merasakan nikmat dalam menulis buku. Semoga Allah juga akan memberikan kemanfaatan dari buku ini. Shalawat dan salam semoga tetap tercurahkan kepada junjungan Nabi Muhammad SAW. Semoga kita semua akan mendapatkan syafaat beliau di yaumil mahsyar. Beliaulah hamba yang dikehendaki sebagai pemimpin sekaligus penutup para nabi. 
Buku ini sengaja diperuntukkan bagi para pendidik dibidang biologi khususnya yang membelajarkan materi sistem reproduksi manusia. Sangat dianjurkan juga untuk dibaca para peserta didik yang sudah berada di tingkat menengah atas. Materi yang disajikan sangat berkaitan erat dengan aspek paling pribadi yang dimiliki oleh remaja. Dimulai dari fenomena kehidupan remaja dan permasalahannya, bagaimana sentuhan kurikulum pendidikan dari tingkat dasar dan menengah yang melibatkan materi kesehatan reproduksi di sekolah, perawatan keremajaan dan pengetahuan umum tentang kesehatan reproduksi. 
Besar harapan penulis, agar buku ini banyak memberikan manfaat positif bagi para pembaca khususnya guru. Begitu cepatnya penyebaran informasi melalui media dalam jaringan (daring) menuntut guru untuk selalu memperbarui dan menambah materi dalam menyelenggarakan pembelajaran bagi peserta didik. Disamping itu, beberapa remaja baik laki-laki dan perempuan cenderung lebih merasa nyaman untuk berkonsultasi dengan guru daripada orang tua atau saudaranya. Hal ini merupakan celah positif bagi guru untuk memasukkan pengetahuan-pengetahuan yang positif dan berguna bagi perkembangan mental dan fisik peserta didik. Pemikiran semakin terbuka dan lebih bertanggung jawab terhadap perilaku seksual masing-masing serta pandai dalam memilah informasi yang berguna atau tidak. 
Penulis menyadari benar bahwa masih banyak kekurangan baik dari segi penyusunan maupun materi yang disajikan dalam buku ini. Kritik dan saran yang konstruktif selalu penulis harapkan demi perbaikan penulisan di masa yang akan datang.",['LB1603'],,Sistem Reproduksi Manusia (Pengayaan Materi Pembelajaran di Sekolah),show,,7,37467,Media Akademi,published,,,,,,,,,,,wisnu.juli@fkip.unila.ac.id,978-602-5584-92-3,"Yogyakarta, Indonesia",,
67,513,2023-02-22 06:35:46,2023-02-22 06:35:46,"[{'eprintid': 48476, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'main': '10442-35169 wisnu ict.pdf', 'docid': 187770, 'files': [{'filesize': 578612, 'datasetid': 'document', 'filename': '10442-35169 wisnu ict.pdf', 'hash': 'c668ab5e8356eec8796dbacd0fff37ab', 'mtime': '2023-02-21 16:14:54', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 528932, 'uri': 'http://repository.lppm.unila.ac.id/id/file/528932', 'objectid': 187770}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/187770', 'rev_number': 1}]",pub,2.0,TRUE,public,http://repository.lppm.unila.ac.id/id/eprint/48476,article,['FKIP15'],"[{'id': 'wisnujuliwiono@gmail.com', 'name': {'given': 'Wisnu Juli', 'honourific': None, 'family': 'Wiono', 'lineage': None}}, {'id': 'bertiyolida@yahoo.com', 'name': {'given': 'Berti', 'lineage': None, 'honourific': None, 'family': 'Yolida'}}]",2797-3395,Al-Mu'awanah (Jurnal Pengabdian kepada Masyarakat),disk0_bak/00/04/84/76,2023-02-22 06:35:46,archive,"Pendidikan abad 21 diarahkan untuk menyiapkan generasi pembelajar, pemecah masalah dan memiliki kemampuan berpikir kritis dan kreatif. Pembelajaran di kelas dirancang untuk
memfasilitasi peserta didik dalam mencapai tujuan tersebut dengan memberikan latihan-latihan yang berorientasi pada kemampuan metakognitif. Pemanfaatan teknologi informasi dan
komunikasi dalam pembelajaran memiliki pengaruh yang signifikan terhadap hasil belajar peserta didik. Kemampuan menyusun instrumen tes yang berorientasi pada pemikiran tingkat tinggi dan penguasaan literasi teknologi merupakan keahlian yang harus dimiliki oleh guru,terlebih pada saat pandemi covid-19. Kenyataannya, Guru IPA SMP di Lampung Timur umumnya menggunakan instrumen tes dari buku cetak dan sangat mengandalkan layanan pesan singkat (SMS) atau Whatsapp dalam menyelenggarakan pembelajaran. Kondisi tersebut perlu diupayakan solusi yang tepat agar tidak terjadi hilangnya makna pembelajaran. Kegiatan pengabdian diawali dengan seminar tentang hakikat penilaian, pemanfaatan TIK dalam pembelajaran, dan praktik penyusunan instrumen tes berorientasi kemampuan metakognisi.
Akhir kegiatan, peserta diminta untuk memaparkan hasil kerja di depan kelas guna mendapat kritikan dan masukan baik dari peserta lainnya dan dosen. Hasil kegiatan pengabdian
menunjukkan bahwa pemahaman dan kemampuan guru-guru IPA di Lampung Timur mengalami peningkatan. Hal itu dilihat dari produk instrument yang dihasilkan sudah memenuhi
standar dalam penilaian. Peningkatan tersebut terlihat dari hasil analisis n-gain yang berada pada kategori sedang.",['L1'],http://ejournal.radenintan.ac.id/index.php/ajpm/issue/view/645,"PENINGKATAN PROFESIONALITAS GURU IPA MELALUI PELATIHAN
PENGEMBANGAN INSTRUMEN ASSESSMENT KEMAMPUAN METAKOGNITIF
BERBANTUAN MEDIA ICT",show,2.0,6,48476,LP2M UIN RIL Bandar Lampung,published,,93-101,,,,,,,,,,,,,
68,513,2023-04-11 07:26:12,2023-04-11 07:26:12,"[{'placement': 1, 'security': 'public', 'eprintid': 50216, 'mime_type': 'image/jpeg', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/542708', 'objectid': 189919, 'filesize': 105607, 'datasetid': 'document', 'filename': 'WhatsApp Image 2023-01-15 at 21.09.59.jpeg', 'hash': '55d687f3babad81e1a104db2fcb6111c', 'hash_type': 'MD5', 'mtime': '2023-04-11 06:15:01', 'mime_type': 'image/jpeg', 'fileid': 542708}], 'docid': 189919, 'main': 'WhatsApp Image 2023-01-15 at 21.09.59.jpeg', 'uri': 'http://repository.lppm.unila.ac.id/id/document/189919', 'rev_number': 1, 'pos': 1, 'format': 'image'}]",unpub,,,public,http://repository.lppm.unila.ac.id/id/eprint/50216,other,['FKIP15'],"[{'name': {'family': 'Yolida', 'honourific': None, 'lineage': None, 'given': 'Berti'}, 'id': 'bertiyolida@yahoo.com'}]",,,disk0_bak/00/05/02/16,2023-04-11 07:26:12,archive,,['L1'],,Sertifikat sinta 6 Bioterdidik mulai dari Volume 6 nomor 1 2018 sampai volume 10 no 1 tahun 2022,show,,7,50216,Pendidikan Biologi FKIP UNILA,,,,,,,,,,,,,,,,
69,513,2021-05-30 15:24:34,2021-05-30 15:24:34,"[{'docid': 141381, 'main': '834-3669-1-PB.pdf', 'files': [{'datasetid': 'document', 'filesize': 410847, 'fileid': 370781, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-05-29 06:27:47', 'filename': '834-3669-1-PB.pdf', 'hash': 'b7a83374f55fcf0b4b212df188515713', 'objectid': 141381, 'uri': 'http://repository.lppm.unila.ac.id/id/file/370781'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/141381', 'eprintid': 31284, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",pub,1.0,TRUE,public,http://repository.lppm.unila.ac.id/id/eprint/31284,article,['FKIP15'],"[{'id': 'bertiyolida@yahoo.com', 'name': {'given': 'Berti', 'lineage': None, 'honourific': None, 'family': 'Yolida'}}, {'name': {'honourific': None, 'family': 'Marpaung', 'lineage': None, 'given': 'Rini Rita'}, 'id': 'ritamarpaung15@yahoo.co.id'}, {'name': {'honourific': None, 'family': 'Handini', 'lineage': None, 'given': 'Revi'}, 'id': None}]",2540-802X,JPBIO (Jurnal Pendidikan Biologi),disk0/00/03/12/84,2021-05-30 15:24:34,archive,"One of the factors of the low scientific literacy of students is influenced by the learning model used during the learning process. This study aims to determine the effect of the problem based learning (PBL) model using vee diagrams on
environmental pollution material on students' scientific literacy skills. The sample consisted of 68 students, consisting of class VII 1 and VII 3 who were selected by purposive sampling technique. The research data were obtained from test questions and response questionnaires, the data were analyzed using the independent sample t-test. The results showed the average Ngain of science literacy abilities of students in the experimental class (0.48 ± 0.16) with ""moderate"" criteria and the control class (0.23 ± 0.13) with ""low"" criteria. This shows that learning using the PBL model using vee diagrams has a better effect on increasing students' scientific literacy skills. The results
of the questionnaire response analysis had an average percentage was 88.8%.","['L1', 'LB1603']",http://jurnal.stkippersada.ac.id/jurnal/index.php/JBIO/article/view/834,Problem based learning model using vee diagrams on students' scientific literacy of environmental pollution material,show,6.0,7,31284,Biology Education Study Program of STKIP Persada Khatulistiwa Sintangid/,published,,55-63,,,,,,,,,,,,,
70,513,2019-01-02 07:56:25,2019-01-02 07:56:25,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/23398', 'pos': 2, 'format': 'text', 'files': [{'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'fileid': 96631, 'hash': '7c45ec696e916ad0f63397b2cf2d7241', 'filename': 'BIOLOGI-semnas pmipa berti yolida - berti yolida.docx', 'mtime': '2018-11-25 10:32:06', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 28545, 'objectid': 23398, 'uri': 'http://repository.lppm.unila.ac.id/id/file/96631'}], 'docid': 23398, 'main': 'BIOLOGI-semnas pmipa berti yolida - berti yolida.docx', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'language': 'en', 'placement': 2, 'security': 'public', 'eprintid': 10380}]",pub,,TRUE,public,http://repository.lppm.unila.ac.id/id/eprint/10380,article,['FKIP15'],"[{'name': {'given': 'Berti', 'lineage': None, 'honourific': None, 'family': 'Yolida'}, 'id': 'bertiyolida@yahoo.com'}, {'id': 'ritamarpaung15@yahoo.co.id', 'name': {'given': 'Rini Rita', 'lineage': None, 'family': 'Marpaung', 'honourific': None}}, {'name': {'given': 'Tri', 'lineage': None, 'family': 'Jalmo', 'honourific': None}, 'id': 'jalmotri@yahoo.com'}, {'id': None, 'name': {'lineage': None, 'family': 'rakhmawati', 'honourific': None, 'given': 'Ismi'}}]",,Kearifan lokal,disk0/00/01/03/80,2019-01-02 07:56:25,archive,"Tujuan dari penelitian ini bertujuan untuk mendekripsikan aktivitas belajar menggunakan bahan ajar berbasis kearifan local. Sampel penelitian siswa kelas IV sebanyak 76 siswa di Pesisir Barat terdiri atas SDN 1 Lintik sebanyak 21 siswa, SDN 1 Pasar Krui sebanyak 33 siswa, dan SDN Kuripan sebanyak 22 siswa dipilih secara berstrata. Jenis penelitian merupakan penelitian deskriptif  dengan mendeskripsikan aktivitas siswa selama pembelajaran.  Metode pengumpulan data dengan menggunakan lembar observasi aktivitas. Metode analisis data dengan cara analisis dalam bentuk persentase. Hasil penelitian yaitu pembelajaran menggunakan bahan ajar berbasis kearifan local dapat memacu aktivitas belajar dengan baik. Secara keseluruhan aktivitas siswa memiliki persentase yang berkategori “baik”.",['L1'],,KAJIAN AKTIVITAS BELAJAR SISWA MELALUI PENERAPAN BAHAN AJAR BERBASIS KEARIFAN LOKAL,show,,9,10380,,,,,,,,,,,,,,,,,
71,391,2020-11-18 01:27:16,2020-11-18 01:27:16,"[{'placement': 1, 'security': 'public', 'eprintid': 25860, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'fileid': 232542, 'mime_type': 'application/pdf', 'mtime': '2020-11-17 10:14:51', 'hash_type': 'MD5', 'hash': '939d2809b64dfaac0d8a00b0837c56eb', 'filename': '21244-50154-1-PB.pdf', 'datasetid': 'document', 'filesize': 232304, 'objectid': 39654, 'uri': 'http://repository.lppm.unila.ac.id/id/file/232542'}], 'docid': 39654, 'main': '21244-50154-1-PB.pdf', 'rev_number': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/39654', 'pos': 1, 'format': 'text'}]",pub,2.0,TRUE,public,http://repository.lppm.unila.ac.id/id/eprint/25860,article,['FKIP15'],"[{'id': None, 'name': {'honourific': None, 'family': 'Yustika', 'lineage': None, 'given': 'Mita'}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Sikumbang', 'given': 'Darlen'}, 'id': None}, {'id': 'ismirakhmawati@gmail.com', 'name': {'given': 'Ismi', 'family': 'Rakhmawati', 'honourific': None, 'lineage': None}}]",2621-5594,Jurnal Bioterdidik: Wahana Ekspresi Ilmiah,disk0/00/02/58/60,2020-11-18 01:27:16,archive,"Penelitian ini bertujuan untuk mengetahui penerapan pembelajaran TSTS dengan penyajian poster 3D terhadap peningkatan kreativitas dan berpikir kritis peserta didik. Desain penelitian ini adalah pretest-posttest control group design. Berdasarkan data yang didapatkan, kemampuan kreativitas sebelum pembelajaran masih pada tingkat cukup kreatif, sedangkan sesudah pembelajaran meningkat menjadi sangat kreatif. Keterampilan berpikir kritis pada kelas ekpserimen memiliki skor N-gain tertinggi pada indikator strategi dan taktik, sedangkan kelas kontrol terdapat pada indikator membangun keterampilan dasar. Keterampilan berpikir kritis dilakukan uji statistik menggunakan uji-Independent Sample T-test didapatkan nilai sig. (2-tailed) 0,00 < 0,05. Hasil penelitian menunjukkan bahwa penerapan pembelajaran Two Stay Two Stray (TSTS) dengan penyajian poster 3D dapat meningkatkan kreativitas dan keterampilan berpikir kritis peserta didik kelas VIII SMP Negeri 2 Gadingrejo pada materi Sistem Pernapasan.",['L1'],,Penyajian Poster 3D pada Pembelajaran Two Stay Two Stray (TSTS) terhadap Kreativitas dan Kemampuan Berpikir Kritis Peserta Didik Kelas VIII SMP Negeri 2 Gadingrejo pada Materi Sistem Pernapasan,show,8.0,7,25860,Prodi Pendidikan Biologi FKIP Unila,,,33-40,,,,,,,,,,,,,
