,eprintid,rev_number,metadata_visibility,title,subjects,abstract,eprint_status,status_changed,dir,date,creators,divisions,type,uri,full_text_status,ispublished,publisher,documents,datestamp,lastmod,userid,number,corp_creators,id_number,official_url,date_type,refereed,pagerange,publication,issn,funders,volume,referencetext,related_url,patent_applicant,pages,isbn,event_location,event_title,event_type,event_dates,contributors,pres_type,succeeds,place_of_pub
34,46276,7,show,kontrak dan laporan peneltiian PAsca 2022,['AC'],,archive,2022-11-07 01:37:38,disk0/00/04/62/76,1970-01-01 00:00:00.000002022,"[{'name': {'given': 'Netti', 'lineage': None, 'family': 'Herawati', 'honourific': None}, 'id': 'netti.herawati@fmipa.unila.ac.id'}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/46276,public,pub,universitas Lampung,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185161', 'format': 'text', 'pos': 1, 'files': [{'objectid': 185161, 'uri': 'http://repository.lppm.unila.ac.id/id/file/511268', 'datasetid': 'document', 'filesize': 2715737, 'fileid': 511268, 'mime_type': 'application/pdf', 'mtime': '2022-11-04 09:57:12', 'hash_type': 'MD5', 'hash': 'f424c15a4de1f8055cc94c16e199be22', 'filename': 'Kontrak dan laporan Penelitian Pasca 2022.pdf'}], 'main': 'Kontrak dan laporan Penelitian Pasca 2022.pdf', 'docid': 185161, 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 46276}]",2022-11-07 01:37:38,2022-11-07 01:37:38,959,,,,,,,,,,,,,,,,,,,,,,,,
35,50236,7,show,similarity check RLAD BArekeng 26 Sept 2022,['Q1'],,archive,2023-04-11 07:26:48,disk0_bak/00/05/02/36,2022-09-26 00:00:00.000000000,"[{'id': 'netti.herawati@fmipa.unila.ac.id', 'name': {'given': 'Netti', 'lineage': None, 'family': 'Herawati', 'honourific': None}}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/50236,public,pub,pattimura university,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/189935', 'format': 'text', 'pos': 1, 'files': [{'fileid': 542816, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2023-04-11 07:20:39', 'hash': '98bc380a3a7e0cde9449bad9469b089d', 'filename': 'similarity check RLAD Barekeng 26 sept 2022.pdf', 'datasetid': 'document', 'filesize': 246172, 'objectid': 189935, 'uri': 'http://repository.lppm.unila.ac.id/id/file/542816'}], 'main': 'similarity check RLAD Barekeng 26 sept 2022.pdf', 'docid': 189935, 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 50236}]",2023-04-11 07:26:48,2023-04-11 07:26:48,959,,,,https://ojs3.unpatti.ac.id/index.php/barekeng,,,,,,,,,,,,,,,,,,,,
36,42703,6,show,Smooth Versions of the Mann–Whitney–Wilcoxon Statistics,['HA'],,archive,2022-06-22 07:02:45,disk0/00/04/27/03,2022-06-21 00:00:00.000000000,"[{'id': 'netti.herawati@fmipa.unila.ac.id', 'name': {'given': 'Netti', 'lineage': None, 'honourific': None, 'family': 'Herawati'}}, {'id': 'iahmad@okstate.edu', 'name': {'honourific': None, 'family': 'Ahmad', 'lineage': None, 'given': 'Ibrahim A.'}}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/42703,public,pub,MDPI,"[{'docid': 164422, 'main': 'Sooth version axioms-21 juni 2022.pdf', 'files': [{'objectid': 164422, 'uri': 'http://repository.lppm.unila.ac.id/id/file/468323', 'fileid': 468323, 'mime_type': 'application/pdf', 'mtime': '2022-06-22 04:35:40', 'hash_type': 'MD5', 'hash': '9d5359cc82dd66d878e110e47a2cbd88', 'filename': 'Sooth version axioms-21 juni 2022.pdf', 'datasetid': 'document', 'filesize': 297555}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/164422', 'rev_number': 1, 'eprintid': 42703, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",2022-06-22 07:02:45,2022-06-22 07:02:45,959,7.0,,https://doi.org/10.3390/axioms11070300,https://www.mdpi.com/2075-1680/11/7/300,published,TRUE,1-9,AXIOMS,2075-1680,,11.0,,,,,,,,,,,,,
37,46165,6,show,"Implementation of the Trimmed k-Means Clustering
Method in Mapping the Distribution of Covid-19 in
Indonesia",['QA'],,archive,2022-11-01 06:57:25,disk0/00/04/61/65,2022-11-01 00:00:00.000000000,"[{'id': 'netti.herawati@fmipa.unila.ac.id', 'name': {'given': 'Netti', 'honourific': None, 'family': 'Herawati', 'lineage': None}}, {'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'honourific': None, 'family': 'Khoirin', 'lineage': None, 'given': 'Nisa'}}, {'name': {'given': 'Subian', 'lineage': None, 'honourific': None, 'family': 'Saidi'}, 'id': 'subian.saidi@gmail.com'}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/46165,public,pub,AIP Publishing,"[{'files': [{'mime_type': 'application/pdf', 'fileid': 510424, 'filename': 'AIP implementation.pdf', 'hash': '182a6b18d7cff56419aa4a6dfccbd08d', 'hash_type': 'MD5', 'mtime': '2022-11-01 03:46:13', 'datasetid': 'document', 'filesize': 972950, 'objectid': 185013, 'uri': 'http://repository.lppm.unila.ac.id/id/file/510424'}], 'main': 'AIP implementation.pdf', 'docid': 185013, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185013', 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 46165, 'language': 'en', 'mime_type': 'application/pdf'}]",2022-11-01 06:57:25,2022-11-01 06:57:25,959,,,https://doi.org/10.1063/5.0103175,,published,TRUE,1-12,AIP Conference Proceedings,0094-243X,,,,,,,,,,,,,,,
38,46109,8,show,"PELATIHAN TEKNIK SURVEI SECARA LANGSUNG DAN SURVEI
ONLINE DALAM PENDATAAN INFROMASI DESA BAGI APARATUR
DESA KARANG ANYAR, KABUPATEN LAMPUNG SELATAN",['QA'],,archive,2022-10-31 02:52:40,disk0/00/04/61/09,2022-09-30 00:00:00.000000000,"[{'name': {'lineage': None, 'family': 'Herawati', 'honourific': None, 'given': 'Netti'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}, {'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'family': 'Nisa', 'honourific': None, 'lineage': None, 'given': 'Khoirin'}}, {'id': 'subian.saidi@gmail.com', 'name': {'given': 'Subian', 'lineage': None, 'honourific': None, 'family': 'Saidi'}}, {'name': {'family': 'Setiawan', 'honourific': None, 'lineage': None, 'given': 'Eri'}, 'id': None}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/46109,public,pub,Badan Pengelola KKN UNila,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/184936', 'rev_number': 1, 'main': 'article pengabdian 30 Sept 2022.pdf', 'docid': 184936, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/509987', 'objectid': 184936, 'filesize': 186475, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2022-10-31 02:07:16', 'hash': 'de235d8c98d66cdd275f21f96a112ea2', 'filename': 'article pengabdian 30 Sept 2022.pdf', 'fileid': 509987, 'mime_type': 'application/pdf'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 46109, 'placement': 1, 'security': 'public'}]",2022-10-31 02:52:40,2022-10-31 02:52:40,959,3.0,,,,published,TRUE,95-99,Jurnal Buguh,P-ISSN : 2776-3749 E-ISSN : 2808-1412,,2.0,,,,,,,,,,,,,
39,40234,10,show,"Performance of High-Order Chen Fuzzy Time Series Forecasting Method and Feedforward
Backpropagation Neural Network Method in 
Forecasting Composite Stock Price Index",['HA'],,archive,2022-03-17 00:58:31,disk0/00/04/02/34,2022-03-15 00:00:00.000000000,"[{'id': 'netti.herawati@fmipa.unila.ac.id', 'name': {'honourific': None, 'family': 'Herawati', 'lineage': None, 'given': 'Netti'}}, {'id': 'subian.saidi@fmipa.unila.ac.id', 'name': {'lineage': None, 'family': 'Saidi', 'honourific': None, 'given': 'Subian'}}, {'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'family': 'Nisa', 'honourific': None, 'lineage': None, 'given': 'Khoirin'}}, {'name': {'given': 'Eri', 'family': 'Setiawan', 'honourific': None, 'lineage': None}, 'id': None}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/40234,public,pub,Scientific & Academic Publishing,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161538', 'docid': 161538, 'main': 'American Journal OF Comp and Applied Math 15 MAret 2022.pdf', 'files': [{'objectid': 161538, 'uri': 'http://repository.lppm.unila.ac.id/id/file/449393', 'datasetid': 'document', 'filesize': 334588, 'mime_type': 'application/pdf', 'fileid': 449393, 'hash': '37beb0b8cc6fbbf6fb9f5a14f6d08f3e', 'filename': 'American Journal OF Comp and Applied Math 15 MAret 2022.pdf', 'mtime': '2022-03-16 08:07:52', 'hash_type': 'MD5'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 40234, 'security': 'public', 'placement': 1}]",2022-03-17 00:58:31,2022-03-17 00:58:31,959,1.0,,10.5923/j.ajcam.20221201.01,http://www.sapub.org/,published,TRUE,1-7,American Journal of Computational and Applied Mathematics,2165-8943,,12.0,,[{'url': 'http://article.sapub.org/10.5923.j.ajcam.20221201.01.html'}],,,,,,,,,,,
40,44150,12,show,"The Nonparametric Kernel Method using NadarayaWatson, Priestley-Chao and Gasser-Muller Estimators for
the Estimation of the Rainfall Data in Lampung","['Q1', 'QA']",,archive,2022-08-19 01:33:50,disk0/00/04/41/50,2022-08-05 00:00:00.000000000,"[{'name': {'given': 'Netti', 'family': 'Herawati', 'honourific': None, 'lineage': None}, 'id': 'netti.herawati@fmipa.unila.ac.id'}, {'id': None, 'name': {'lineage': None, 'family': 'Sayuti', 'honourific': None, 'given': 'Shofiyah'}}, {'name': {'given': 'Khoirin', 'family': 'Nisa', 'honourific': None, 'lineage': None}, 'id': 'khoirin.nisa@fmipa.unila.ac.id'}, {'name': {'lineage': None, 'family': 'Setiawan', 'honourific': None, 'given': 'Eri'}, 'id': None}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/44150,public,pub,Seventh Sense Research Group,"[{'eprintid': 44150, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'docid': 166194, 'main': 'IJMTT-Nonpar modeling Rainfall data 5 agts 2022.pdf', 'files': [{'objectid': 166194, 'uri': 'http://repository.lppm.unila.ac.id/id/file/480038', 'datasetid': 'document', 'filesize': 380075, 'mime_type': 'application/pdf', 'fileid': 480038, 'filename': 'IJMTT-Nonpar modeling Rainfall data 5 agts 2022.pdf', 'hash': 'cb2a9321c5487ad54934088b68810e70', 'mtime': '2022-08-19 00:15:11', 'hash_type': 'MD5'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/166194', 'rev_number': 1}]",2022-08-19 01:33:50,2022-08-19 01:33:50,959,8.0,,10.14445/22315373/IJMTT-V68I8P502,https://ijmttjournal.org/,published,TRUE,12-20,International Journal of Mathematics Trends and Technology,2231 – 5373,,68.0,,[{'url': 'https://ijmttjournal.org/archive/ijmtt-v68i8p502'}],,,,,,,,,,,
41,44532,7,show,Rancangan Percobaan Teori dan Aplikasi dengan Paket Program SASS & Minitab,['Q1'],,archive,2022-08-29 09:12:09,disk0/00/04/45/32,2022-08-30 00:00:00.000000000,"[{'name': {'given': 'Netti', 'lineage': None, 'honourific': None, 'family': 'Herawati'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}, {'id': None, 'name': {'given': 'Eri', 'family': 'Setiawan', 'honourific': None, 'lineage': None}}]",['FMIPA9'],book,http://repository.lppm.unila.ac.id/id/eprint/44532,public,pub,Deepublish,"[{'files': [{'filesize': 524266, 'datasetid': 'document', 'hash': '0c17b3bba87d9d55f4a69e2aba43725b', 'filename': 'Bku Rancangan Pecobaan dengan SAS dan Minitab 2022.pdf', 'mtime': '2022-08-29 06:41:50', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 481648, 'uri': 'http://repository.lppm.unila.ac.id/id/file/481648', 'objectid': 166403}], 'docid': 166403, 'main': 'Bku Rancangan Pecobaan dengan SAS dan Minitab 2022.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166403', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 44532, 'language': 'en', 'mime_type': 'application/pdf'}]",2022-08-29 09:12:09,2022-08-29 09:12:09,959,,,,,,TRUE,,,,,,,,,,9786230251498,,,,,,,,
42,48260,7,show,A Procedure for Determining The Locating Chromatic Number of An Origami Graphs,['QA'],"The concept of locating chromatic number of graph is a 
development of the concept of vertex coloring and partition 
dimension of graph. The locating-chromatic number of",archive,2023-02-02 01:57:00,disk0_bak/00/04/82/60,2022-09-01 00:00:00.000000000,"[{'id': None, 'name': {'honourific': None, 'family': 'Irawan', 'lineage': None, 'given': 'Agus'}}, {'id': 'asmiati,1976@fmipa.unila.ac.id', 'name': {'given': 'Asmiati', 'lineage': None, 'family': 'Asmiati', 'honourific': None}}, {'name': {'lineage': None, 'family': 'Utami', 'honourific': None, 'given': 'Bernadhita Herindri Samodra'}, 'id': None}, {'id': 'aang.nuryaman@fmipa.unila.ac.id', 'name': {'given': 'Aang', 'lineage': None, 'family': 'Nuryaman', 'honourific': None}}, {'name': {'given': 'Kurnia', 'lineage': None, 'family': 'Muludi', 'honourific': None}, 'id': 'kurnia.muludi@fmipa.unila.ac.id'}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/48260,public,pub,,"[{'main': 'A Procedure for Determining The Locating Chromatic Number of An.pdf', 'docid': 187520, 'files': [{'mtime': '2023-02-02 01:31:15', 'hash_type': 'MD5', 'filename': 'A Procedure for Determining The Locating Chromatic Number of An.pdf', 'hash': 'c9bf4a644ac7d8033c910c9413b8b81a', 'fileid': 527235, 'mime_type': 'application/pdf', 'filesize': 322483, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/527235', 'objectid': 187520}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/187520', 'rev_number': 1, 'eprintid': 48260, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",2023-02-02 01:57:00,2023-02-02 01:57:00,821,9.0,,,http://www.ijcsns.org/,published,TRUE,31-34,IJCSNS International Journal of Computer Science and Network Security,1738-7906,,22.0,,,,,,,,,,,,,
43,49600,11,show,Bangkit-TS (Pembangkit Teks Berbasis Sinonim untuk Pembelajaran CNN dan LSTM,['QA76'],,archive,2023-04-04 00:56:34,disk0_bak/00/04/96/00,2022-12-15 00:00:00.000000000,"[{'id': None, 'name': {'given': 'Purnomo Husnul', 'honourific': None, 'family': 'Khotimah', 'lineage': None}}, {'name': {'lineage': None, 'family': 'Rozie', 'honourific': None, 'given': 'Andri Fachrur'}, 'id': None}, {'name': {'given': 'Andria', 'lineage': None, 'honourific': None, 'family': 'Arisal'}, 'id': None}, {'name': {'given': 'Febi Siti Sutria', 'honourific': None, 'family': 'Ningsih', 'lineage': None}, 'id': None}, {'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'given': 'Dian', 'lineage': None, 'honourific': None, 'family': 'Kurniasari'}}, {'name': {'lineage': None, 'family': 'Warsono', 'honourific': None, 'given': 'Warsono'}, 'id': 'warsono.1963@fmipa.unila.ac.id'}]",['FMIPA9'],patent,http://repository.lppm.unila.ac.id/id/eprint/49600,public,pub,,"[{'security': 'public', 'placement': 1, 'eprintid': 49600, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'fileid': 537832, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2023-04-03 22:27:42', 'hash': '7dd5c75917a57bcdcca579d04ca64a24', 'filename': '15. Sertifikat HAKI_Febi Siti.pdf', 'datasetid': 'document', 'filesize': 586595, 'objectid': 189233, 'uri': 'http://repository.lppm.unila.ac.id/id/file/537832'}], 'docid': 189233, 'main': '15. Sertifikat HAKI_Febi Siti.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/189233', 'format': 'text', 'pos': 1}]",2023-04-04 00:56:34,2023-04-04 00:56:34,752,,,EC002022107186,,published,,,,,,,,,Program Komputer,2.0,,,,,,,,,
44,46217,6,show,Aplikasi Statistik Deskriptif pada Data Hasil Pengabdian Kepada Masyarakat: Studi Kasus Data Hasil Pelatihan Disain Media Pembelajaran dan Pengolahan Nilai dengan Ms Word bagi Guru SLTP di Kota Bandar Lampung,['HA'],"Statistika deskriptif sebagai alat bantu dalam analisis data dan penelitian telah banyak digunakan secara intensif. Analisis statistika deskriptif dalam analisis pelatihan desain media pembelejaran dan pengolahan nilai dengan MS Word merupakan bentuk pengabdian kepada masyarakat oleh institusi Universitas Lampung pada umumnya dan Jurusan Matematika pada khususnya yang bertujuan untuk meningkatkan pengetahuan dan keterampilan guru dalam menggunakan komputer sebagai alat penunjang aktivitas/pekerjaan mereka di sekolah, khususnya dalam mengolah nilai siswa dan menjadikan transparansi sebagai media pembelajaran dalam menghadapi era globalisasi.
Berdasarkan pretest dan posttest kegiatan pelatihan ini memberikan hasil yang 'Sangat Baik'. Artinya terjadi peningkatan hasil yang memuaskan dilihat dari hasil ujian akhir (Posttest) peserta pelatihan yang mengalami peningkatan secara signifikan sebesar 95% dari kondisi awal (pretest).   
Kata kunci: Statistika Deskriptif, Analisis Data Pelatihan, Desain Media Pembelajaran, Pengolahan Nilai",archive,2022-11-03 09:56:46,disk0/00/04/62/17,2022-05-01 00:00:00.000000000,"[{'name': {'family': 'Kurniasari', 'honourific': None, 'lineage': None, 'given': 'Dian'}, 'id': 'dian.kurniasari@fmipa.unila.ac.id'}, {'name': {'family': 'Fitriani', 'honourific': None, 'lineage': None, 'given': 'Fitriani'}, 'id': 'fitriani_mathunila@yahoo.co.id'}, {'id': 'klppm@kpa.unila.ac.id', 'name': {'given': 'Warsono', 'honourific': None, 'family': 'Warsono', 'lineage': None}}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/46217,public,pub,Universitas Muhammadiyah Lampung,"[{'eprintid': 46217, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'docid': 185106, 'main': 'Aplikasi Statistik Deskriptif pada Data Hasil Pengabdian Kepada Masyarakat.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/510841', 'objectid': 185106, 'mtime': '2022-11-03 05:50:05', 'hash_type': 'MD5', 'filename': 'Aplikasi Statistik Deskriptif pada Data Hasil Pengabdian Kepada Masyarakat.pdf', 'hash': 'e1b543a6cd5e13bb8ed4fbd3d92f36c3', 'fileid': 510841, 'mime_type': 'application/pdf', 'filesize': 596686, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185106'}]",2022-11-03 09:56:46,2022-11-03 09:56:46,752,1.0,,,http://journal.uml.ac.id/JDN/article/view/876,published,TRUE,,Jurnal Dedikasi Negeri,2962-9608,,1.0,,,,,,,,,,,,,
45,45618,8,show,"Medical Report Classification Using BioWordVec Contained
on Deep Learning Method",['Q1'],"A medical report classification contains a comprehensive and valuable health information on a medical diagnosis and patients’ treatment and therapy.  However, text data of medical report, for example on leukaemia data are huge in volume and in unstructured format, do not follow natural
language grammar. In order to do medical report classification, this study proposes a deep learning method with pre-trained word embedding BioWordVec for balanced and unbalanced data. The main purpose of this study, therefore, is to explore performances of several algorithms of deep
learning. The proposed deep learning algorithms in this study are Convolution Neural Network (CNN), Long Short-Term Memory (LSTM), Hybrid CNN-LSTM and Hybrid LSTM-CNN. The results demonstrate that the medical report classification using the Hybrid LSTM_CNN method with pre-trained word embedding BioWordVec using the k-Fold cross-validation technique after resampling the data obtained the highest accuracy of 98.05%. At the same time, the average
value of precision, recall, and F1-score was 97.33%. Therefore the result using the data splitting technique after resampling the data, the highest accuracy was obtained, namely, 98.83%, while the average value of
precision, recall, and F1-score was 100%.

Keywords: Medical Report Clasification, Deep Learning Method, k-Fold Cross Validation, Resampling, NLP.",archive,2022-10-10 02:28:26,disk0/00/04/56/18,2022-09-09 00:00:00.000000000,"[{'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Kurniasari', 'given': 'Dian'}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Usman', 'given': 'Mustofa'}, 'id': 'usman.alfha@yahoo.com'}, {'name': {'given': 'Warsono', 'honourific': None, 'family': 'Warsono', 'lineage': None}, 'id': 'klppm@kpa.unila.ac.id'}, {'name': {'family': 'Lumbanraja', 'honourific': None, 'lineage': None, 'given': 'Favorisen R'}, 'id': 'favorisen.lumbanraja@fmipa.unila.ac.id'}]",['FMIPA9'],conference_item,http://repository.lppm.unila.ac.id/id/eprint/45618,public,unpub,,"[{'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184418', 'rev_number': 1, 'main': 'Buku Abstrak ICASMI 2022.pdf', 'docid': 184418, 'files': [{'hash_type': 'MD5', 'mtime': '2022-10-09 16:51:54', 'hash': '60ba24dbb62b7e4a5d3c054f01f27704', 'filename': 'Buku Abstrak ICASMI 2022.pdf', 'fileid': 506250, 'mime_type': 'application/pdf', 'filesize': 2204798, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/506250', 'objectid': 184418}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 45618, 'security': 'public', 'placement': 1}]",2022-10-10 02:28:26,2022-10-10 02:28:26,752,,,,,,TRUE,,,,,,,,,,,Bandar Lampung,"The 4th International Conference on Applied Sciences, Mathematics, and Informatics (ICASMI)",conference,8 - 9 September 2022,"[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/CRP'}]",paper,,
