,creators,dir,type,divisions,publisher,documents,ispublished,uri,full_text_status,lastmod,userid,datestamp,eprintid,title,metadata_visibility,rev_number,eprint_status,status_changed,abstract,subjects,refereed,monograph_type,publication,issn,official_url,volume,pres_type,event_title,event_type,event_location,event_dates,succeeds,editors,isbn,date_type,corp_creators,pagerange,keywords,related_url,number,book_title,pages,place_of_pub,institution,department,contributors,referencetext,id_number,contact_email,series
288,"[{'name': {'given': 'Anna Gustina', 'lineage': None, 'family': 'Zainal', 'honourific': None}, 'id': 'annarudi76@gmail.com'}, {'id': None, 'name': {'lineage': None, 'family': 'Yulianto', 'honourific': None, 'given': 'Herman'}}, {'name': {'given': 'Rudy', 'lineage': None, 'family': 'Rudy', 'honourific': None}, 'id': 'rudy.1981@fh.unila.ac.id'}, {'id': 'helviyanfika@yahoo.co.id', 'name': {'lineage': None, 'family': 'Helvi Yanfika', 'honourific': None, 'given': 'HY'}}]",disk0/00/04/15/67,other,['FH3'],IOP Conference: Earth and Environment Science,"[{'eprintid': 41567, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Financial benefits of the environmentally friendly.pdf', 'docid': 163227, 'files': [{'objectid': 163227, 'uri': 'http://repository.lppm.unila.ac.id/id/file/460048', 'mime_type': 'application/pdf', 'fileid': 460048, 'filename': 'Financial benefits of the environmentally friendly.pdf', 'hash': 'bc4c490fd6f917fa4eaf02f1509d08bc', 'mtime': '2022-05-10 16:36:13', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 526266}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163227', 'rev_number': 1}]",pub,http://repository.lppm.unila.ac.id/id/eprint/41567,public,2022-05-11 01:29:15,347,2022-05-11 01:29:15,41567,Hasil Similarity_Financial benefits of the environmentally friendly aquaponic media system,show,7,archive,2022-05-11 01:29:15,Hasil Similarity Prosiding Financial benefits of the environmentally friendly aquaponic media system,['KD'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,"[{'id': None, 'name': {'given': 'awanisa', 'family': 'agsel', 'honourific': None, 'lineage': None}}, {'id': None, 'name': {'family': 'Yusdiyanto', 'honourific': None, 'lineage': None, 'given': 'YUSDIYANTO'}}, {'id': 'siti.khoiriah@fh.unila.ac.id', 'name': {'given': 'Khoiriah', 'family': 'Siti', 'honourific': None, 'lineage': None}}]",disk0/00/03/11/55,article,['FH3'],"Doktoral Ilmu Hukum, Fakultas Hukum, Universitas Lampung","[{'docid': 140738, 'main': '2308-Article Text-8303-1-10-20210429.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/369349', 'objectid': 140738, 'filename': '2308-Article Text-8303-1-10-20210429.pdf', 'hash': '42db3c1eb4f1277ca6c4c9760fc49b3f', 'mtime': '2021-05-28 07:55:38', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 369349, 'filesize': 432217, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/140738', 'rev_number': 1, 'eprintid': 31155, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/31155,public,2021-05-29 00:33:26,1138,2021-05-29 00:33:26,31155,The The Position of Constitutional Complaint in the Constitutional Court of the Republic of Indonesia,show,7,archive,2021-05-29 00:33:26,"The  purpose  of  this  research  is  to determine     the     constitutional     complaint mechanism  based  on  comparisons  in  other countries,    practices,    and    adaptation    of constitutional complaints under the authority of the Constitutional Court of the Republic of Indonesia.Many  cases  with  constitutional complaint  substance  have  been  submitted  to the  Constitutional  Court  of  the  Republic  of Indonesia even though they don’t have this authority.  This  research  uses  a  normative legal   research   method   using   a   statutory approach,     a     conceptual     approach,     a comparative approach, and a case approach. This research indicates that the constitutional     complaint     mechanism     in Germany, South Korea, and South Africa has been  wellimplemented.In  practice,  cases with  constitutional  complaint  substance  are filed   to   the   Constitutional   Court   of   the Republic  of  Indonesia  by  changing  the  form by using the legal means of a judicial review, such as case number 16/PUU-VI/ 2008, case number140/PUU-XIII/2015 and case number 102/PUU-VII/2009.Due    to    the consideration of the structure, substance, and culture  of  law,  adaptation  of  constitutional complaint    within    the    authority    of    the Constitutional   Court   of   the   Republic   of Indonesia   needs   to   be carried   out   by amending  Law  Number  24  of  2003  jo.  Law Number     7     of     2020     concerning     the Constitutional Court.",['K1'],TRUE,,PANCASILA AND LAW REVIEW,p-ISSN: 2723-262X,,,,,,,,,,,published,,,,,,,,,,,,,,,
290,"[{'name': {'honourific': None, 'family': 'ahmad', 'lineage': None, 'given': 'saleh'}}]",disk0_bak/00/05/16/77,other,['FH3'],kementrian Hukum dan Ham,"[{'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 51677, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/249787', 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 2091372, 'mime_type': 'application/pdf', 'fileid': 612235, 'hash': 'd8c264da9a91979e1934f2f0631eff93', 'filename': 'sertifikat_EC00202259661 HAKI 1.pdf', 'hash_type': 'MD5', 'mtime': '2023-05-15 08:27:46', 'objectid': 249787, 'uri': 'http://repository.lppm.unila.ac.id/id/file/612235'}], 'docid': 249787, 'main': 'sertifikat_EC00202259661 HAKI 1.pdf'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/51677,public,2023-05-15 08:42:11,248,2023-05-15 08:42:11,51677,sertifikat hak cipta Peran Serta Masyarakat Di DPRD Dalam Pembentukan Peraturan Daerah,show,7,archive,2023-05-15 08:42:11,,['K1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"[{'name': {'lineage': None, 'family': 'eddy rifai', 'honourific': None, 'given': 'ER'}, 'id': None}, {'name': {'honourific': None, 'family': 'Nurul Purna Mahardika', 'lineage': None, 'given': 'nurul'}, 'id': 'nurulpm17@gmail.com'}]",disk0/00/04/35/85,article,['FH3'],https://fh.untirta.ac.id/en/,"[{'eprintid': 43585, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 165533, 'main': 'JURNAL NURANI HUKUM.pdf', 'files': [{'datasetid': 'document', 'filesize': 345603, 'mime_type': 'application/pdf', 'fileid': 475539, 'filename': 'JURNAL NURANI HUKUM.pdf', 'hash': '9dee01a6a9d101556a372c28ed65ba58', 'hash_type': 'MD5', 'mtime': '2022-07-22 05:46:59', 'objectid': 165533, 'uri': 'http://repository.lppm.unila.ac.id/id/file/475539'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/165533'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/43585,public,2022-07-22 08:58:00,836,2022-07-22 08:58:00,43585,"Legal Protection of Health Workers Who Experience Violence from Patients and Their 
Families in the Time of the Covid-19 Pandemic",show,6,archive,2022-07-22 08:58:00,"Along with the number of deaths among health workers during the COVID-19 pandemic, violence against 
health workers also often occurs. This shows that there is a need for an analysis related to legal protection for 
health workers. The problems that will be discussed in this research are: What are the legal provisions related 
to protection for health workers during the COVID-19 pandemic? And what about legal protection for health 
workers who experience violence The research method uses a normative juridical approach with qualitative 
analysis. The results of the study indicate that legal protection is an effort to maintain the rights of individuals 
or groups that can be fulfilled from strong or powerful parties such as the government or businessmen and 
other parties for the creation of security and public order. Legal protection for health workers is regulated in 
Article 57 of Law no. 36 of 2014 concerning Health Workers. Meanwhile, health workers who have been 
attacked have been protected and regulated in Articles 170 and 351 of the Criminal Code.
Keywords: Legal Protection, Health Workers, Covid-19 Pandemic.",['K1'],TRUE,,JURNAL NURANI HUKUM : JURNAL ILMU HUKUM,P-ISSN: 2655-7169 | e-ISSN: 2656-0801,https://jurnal.untirta.ac.id/index.php/nhk/index,5,,,,,,,,,,,12-22,,,1,,,,,,,,,,
292,"[{'name': {'family': 'eko', 'honourific': None, 'lineage': None, 'given': 'Raharjo'}, 'id': 'eko.raharjo@fh.unila.ac.id'}, {'name': {'lineage': None, 'honourific': None, 'family': 'Emilia susanti', 'given': 'susanti'}, 'id': 'emilia.susanti@fh.unila.ac.id'}]",disk0_bak/00/05/02/68,article,['FH3'],EAIS,"[{'main': 'eai.5-8-2019.2308588.pdf', 'docid': 189966, 'files': [{'objectid': 189966, 'uri': 'http://repository.lppm.unila.ac.id/id/file/543072', 'mime_type': 'application/pdf', 'fileid': 543072, 'filename': 'eai.5-8-2019.2308588.pdf', 'hash': '07cf4623be1a106bb175b17154ea3005', 'mtime': '2023-04-11 08:27:26', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 139383}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/189966', 'rev_number': 1, 'eprintid': 50268, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/50268,public,2023-04-11 13:44:10,2268,2023-04-11 13:44:10,50268,Reconstruction of Criminal Law Protection Policy for Credit Consumers Based on Financial Technology,show,7,archive,2023-04-11 13:44:10,"The development of fintech online loan business is currently growing rapidly in Indonesia. The use of online-based loans has become a breakthrough in economic development in Indonesia by providing easy loan services, but on the other hand fintech costumers are vulnerable to become victims of cybercrime such as threats, intimidation, fraud and misuse of personal data. The Efforts to protect costumers from organizing online loans based on POJK No. 1 / POJK.07 / 2013, POJK No. 77 / POJK.01 / 2016, and SEOJK Number 18 / SEOJK.02 / 2017. Therefore an ideal construction is needed in the protection of criminal law for fintech customers. The results of this study in the perspective of legal reform need to be made legal protection regulations provided to fintech costumers which include preventive legal protection and repressive legal protection based on the 2013 POJK and 2016 POJK as well as regulations related to the implementation of online-based fintech loans because they cannot currently provide protection maximum in the aspect of protection of criminal law so that it is necessary to make a special legislation policy that regulates related to the protection and implementation of fintech and the need for supervision that is carried out integrally by related agencies such as the Authority, KOMINFO, Police against illegal fintech.",['K1'],TRUE,,ICOPES 2020,2593-7650,https://eudl.eu/doi/10.4108/eai.5-8-2019.2308588,,,,,,,,,,published,"['Author', 'Co Author']",,,,,,,,,,,,,,
293,"[{'name': {'lineage': None, 'family': 'fenny', 'honourific': None, 'given': 'andriani'}}, {'name': {'given': 'Deviani', 'family': 'Eka', 'honourific': None, 'lineage': None}}, {'name': {'honourific': None, 'family': 'Marlia', 'lineage': None, 'given': 'Eka Putri'}}]",disk0/00/03/18/51,article,['FH3'],,"[{'docid': 144222, 'main': '2201-Article Text-8385-1-10-20210521.pdf', 'files': [{'mime_type': 'application/pdf', 'fileid': 377068, 'filename': '2201-Article Text-8385-1-10-20210521.pdf', 'hash': '60a87184a0f6ad048de54466571fa90a', 'mtime': '2021-06-03 05:35:48', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 349065, 'objectid': 144222, 'uri': 'http://repository.lppm.unila.ac.id/id/file/377068'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/144222', 'rev_number': 1, 'eprintid': 31851, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/31851,public,2021-06-03 06:40:02,1232,2021-06-03 06:40:02,31851,"The Policy of Cooperative and Small and Medium Enterprises Office in
Improving Cooperative Achievement in Lampung Province",show,6,archive,2021-06-03 06:40:02,"Outstanding Cooperatives are cooperatives
that have achievements in obtaining their
performance in terms of organizational
aspects, management, management aspects,
productivity aspects, and benefit and impact
aspects of cooperatives that are stipulated by
the Decree of the State Minister for
Cooperatives and Small and Medium
Enterprises. The State Ministry for
Cooperatives and Small and Medium
Enterprises (Kementerian Koperasi dan Usaha
Kecil Menengah) has launched a cooperative
achievement assessment program to develop
and make existing cooperatives a success. The
prediction of cooperative achievements is
expected to motivate existing cooperatives to
function as economic institutions capable of
improving the welfare of members in particular
and society in general and building a national
economic order that creates a developed, just. 
A prosperous society based on Pancasila and
the 1945 Constitution. Building a national
economic order creates a developed, just, and
prosperous society based on Pancasila and the
1945 Constitution.",['K1'],TRUE,,ADMINISTRATIVE AND ENVIRONMENTAL LAW REVIEW,E-ISSN: 2745-9330,https://doi.org/10.25041/aelr.v2i1.2201,2,,,,,,,,,published,,1-10,,,,,,,,,,,,,
294,"[{'id': 'muhammad.akib@fh.unila.ac.id', 'name': {'given': 'akib', 'family': 'muhammad akib', 'honourific': None, 'lineage': None}}, {'name': {'given': 'Arif Firmansyah', 'honourific': None, 'family': 'Ade', 'lineage': None}, 'id': None}, {'id': None, 'name': {'given': 'Iswandaru', 'lineage': None, 'family': 'Dian', 'honourific': None}}, {'id': None, 'name': {'given': 'Desriani', 'lineage': None, 'honourific': None, 'family': 'Neny'}}]",disk0_bak/00/05/13/54,other,['FH3'],Universitas Lampung,"[{'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/248123', 'rev_number': 1, 'docid': 248123, 'main': 'Muhammad Akib_Hukum_PM_Lap.pdf', 'files': [{'datasetid': 'document', 'filesize': 1807284, 'mime_type': 'application/pdf', 'fileid': 608381, 'hash': '2cc04aafda584c25beaa25828c10662e', 'filename': 'Muhammad Akib_Hukum_PM_Lap.pdf', 'mtime': '2023-05-10 03:54:41', 'hash_type': 'MD5', 'objectid': 248123, 'uri': 'http://repository.lppm.unila.ac.id/id/file/608381'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 51354, 'security': 'public', 'placement': 1}]",unpub,http://repository.lppm.unila.ac.id/id/eprint/51354,public,2023-05-10 04:17:05,1153,2023-05-10 04:17:05,51354,Laporan Penelitian: Model Environmental Impact Management Plan Dalam Pengadaan Tanah Untuk Kepentingan Umum Pasca Berlakunya Undang-Undang Cipta Kerja,show,7,archive,2023-05-10 04:17:05,,['K1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,"[{'name': {'lineage': None, 'family': 'nikmah rosidah', 'honourific': None, 'given': 'NR'}, 'id': 'nikmah.rosidah@fh.unila.ac.id'}, {'name': {'given': 'ER', 'family': 'eddy rifai', 'honourific': None, 'lineage': None}, 'id': None}, {'name': {'given': 'RF', 'honourific': None, 'family': 'Rini Fathonah', 'lineage': None}, 'id': 'rini.fathonah@fh.unila.ac.id'}]",disk0/00/03/60/32,other,['FH3'],LPPM Universitas Lampung,"[{'eprintid': 36032, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'docid': 156973, 'main': 'Nikmah Rosidah_Fakultas Hukum_PD_Laporan Akhir.pdf', 'files': [{'datasetid': 'document', 'filesize': 1810655, 'fileid': 417717, 'mime_type': 'application/pdf', 'mtime': '2021-11-11 05:31:12', 'hash_type': 'MD5', 'hash': '4f040acc1b32314110554bfef0909c9b', 'filename': 'Nikmah Rosidah_Fakultas Hukum_PD_Laporan Akhir.pdf', 'objectid': 156973, 'uri': 'http://repository.lppm.unila.ac.id/id/file/417717'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/156973', 'rev_number': 1}]",unpub,http://repository.lppm.unila.ac.id/id/eprint/36032,public,2021-11-11 06:54:43,762,2021-11-11 06:54:43,36032,"PERGESERAN PARADIGMA PEMIDANAAN TERHADAP ANAK:
KEADILAN RETRIBUTIF MENJADI KEADILAN RESTORATIF",show,7,archive,2021-11-11 06:54:43,"Diversi maupun restorative justice adalah pranata baru dalam peradilan pidana
Indonesia sehingga membutuhkan kajian lebih lanjut dan komprehensif. Atas
dasar itulah penulis akan mengkaji dua permasalahan yakni bagaimanakah
dinamika paradigma pemidanaan terhadap anak di Indonesia? Dan bagaimanakah
perbedaan paradigma pemidanaan anak berbasis keadilan retributif dan keadilan
restoratif? Tujuan jangka panjang penelitian ini ialah mengetahui dinamika
paradigma pemidanaan terhadap anak di Indonesia dan mengetahui perbedaan
paradigma pemidanaan anak berbasis keadilan retributif dan keadilan restoratif.
Temuan yang ditargetkan dalam penelitian ini berupa konsep pemidanaan anak
yang sejalan dengan paradigma baru pemidanaan anak yakni keadilan restoratif.
Penelitian ini merupakan suatu penelitian hukum doktrinal (doctrinal research).
Jenis data utama dalam penelitian ini adalah data sekunder yang bersumber pada
studi kepustakaan. Teknik pengumpulan data dilakukan dengan melakukan
penelusuran data melalui kegiatan membaca, mengutip, mencatat buku-buku,
menelaah peraturan perundang-undangan serta penelusuran data melalui media
internet. Data yang telah diperoleh lalu dilakukan pengolahan dengan kegiatan
deskripsi, preskripsi, dan sistematisasi data. Analisis data dalam penelitian ini
dilakukan secara deskriptif kualitatif. Kemudian ditarik suatu kesimpulan secara
induktif dimana data yang bersifat khusus serta kesimpulan yang bersifat khusus.
Hasil penelitian menunjukkan arah peradilan pidana anak di Indonesia pada saat
ini mengalami pergeseran dari retributif ke restoratif-rehabilitatif atau daaddader-strafrecht

atau model keseimbangan kepentingan. Hal ini terkonfirmasi
melalui UU SPPA yang menekankan pada konsep keadilan restoratif melalui
diversi.

Kata kunci: Keadilan restoratif, keadilan retributif, paradigma pemidanaan,
pemidanaan anak.",['K1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"[{'name': {'given': 'nikmah', 'family': 'nikmah rosidah', 'honourific': None, 'lineage': None}}]",disk0/00/01/12/02,book_section,['FH3'],Universitas Lampung,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/24202', 'pos': 1, 'format': 'text', 'files': [{'fileid': 102257, 'mime_type': 'application/pdf', 'mtime': '2019-04-18 04:23:08', 'hash_type': 'MD5', 'filename': 'nikmah rosidah=studi penegakan dan pengembangan hukum.pdf', 'hash': '53289143ddfd966e118c9ed992dbb7f3', 'datasetid': 'document', 'filesize': 1300988, 'objectid': 24202, 'uri': 'http://repository.lppm.unila.ac.id/id/file/102257'}], 'main': 'nikmah rosidah=studi penegakan dan pengembangan hukum.pdf', 'docid': 24202, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 11202}]",pub,http://repository.lppm.unila.ac.id/id/eprint/11202,public,2019-05-02 04:14:07,762,2019-05-02 04:14:07,11202,Diversi dan Keadilan Restoratif Sebagai Upaya Penanggulangan Delikuensi Anak di Indonesia,show,7,archive,2019-05-02 04:14:07,,['K1'],FALSE,,,,,V,,,,,,,,978-602-7509-50-4,,,95-110,,,,Studi Penegakan dan Pengembangan Hukum,,Bandar Lampung,,,,,,,
297,"[{'name': {'given': 'nikmah', 'lineage': None, 'honourific': None, 'family': 'nikmah rosidah'}, 'id': 'nikmah.rosidah@fh.unila.ac.id'}]",disk0/00/01/56/60,book,['FH3'],aura publishing,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/28779', 'pos': 1, 'format': 'text', 'files': [{'objectid': 28779, 'uri': 'http://repository.lppm.unila.ac.id/id/file/134756', 'fileid': 134756, 'mime_type': 'application/pdf', 'mtime': '2019-11-05 09:49:55', 'hash_type': 'MD5', 'hash': '2fee4638d001949209e66eeca44f07f2', 'filename': 'HUKUM PERADILAN MILITER.pdf', 'datasetid': 'document', 'filesize': 1451318}], 'docid': 28779, 'main': 'HUKUM PERADILAN MILITER.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 15660}, {'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/28780', 'pos': 2, 'format': 'image', 'files': [{'mime_type': 'image/jpeg', 'fileid': 134758, 'hash': '3c1b87fa9f00e353df3461b0638d8bf9', 'filename': 'cover hukum peradilan militer.jpg', 'hash_type': 'MD5', 'mtime': '2019-11-05 09:50:10', 'datasetid': 'document', 'filesize': 791589, 'objectid': 28780, 'uri': 'http://repository.lppm.unila.ac.id/id/file/134758'}], 'main': 'cover hukum peradilan militer.jpg', 'docid': 28780, 'mime_type': 'image/jpeg', 'language': 'en', 'placement': 2, 'security': 'public', 'eprintid': 15660}]",submitted,http://repository.lppm.unila.ac.id/id/eprint/15660,public,2019-11-08 10:22:35,762,2019-11-08 10:22:35,15660,HUKUM PERADILAN MILITER,show,9,archive,2019-11-08 10:22:35,,['K1'],TRUE,,,,,,,,,,,,,,submitted,['aura publishing'],,,,,,137.0,"Jl. Prof. Dr. Soemantri Brodjonegoro No. 19 .D RT.01/RW.LK.1, Gedong Meneng, Rajabasa, Bandar Lampung",,,,,,,
